"com_code","com_annee","com_type","popleg_annee","popleg_mun","popleg_a_part","popleg_tot","popleg_date_maj"
"45161","2022","COM","2020","799","20","819","2023-01-02"
"45162","2022","COM","2020","525","13","538","2023-01-02"
"45164","2022","COM","2020","661","16","677","2023-01-02"
"45165","2022","COM","2020","609","7","616","2023-01-02"
"45166","2022","COM","2020","285","8","293","2023-01-02"
"45167","2022","COM","2020","1728","29","1757","2023-01-02"
"45168","2022","COM","2020","550","4","554","2023-01-02"
"45169","2022","COM","2020","9541","236","9777","2023-01-02"
"45170","2022","COM","2020","167","2","169","2023-01-02"
"45171","2022","COM","2020","545","14","559","2023-01-02"
"45173","2022","COM","2020","4688","51","4739","2023-01-02"
"45174","2022","COM","2020","262","6","268","2023-01-02"
"45175","2022","COM","2020","1504","25","1529","2023-01-02"
"45176","2022","COM","2020","426","4","430","2023-01-02"
"45177","2022","COM","2020","238","3","241","2023-01-02"
"45178","2022","COM","2020","1385","24","1409","2023-01-02"
"45179","2022","COM","2020","3101","49","3150","2023-01-02"
"45180","2022","COM","2020","82","0","82","2023-01-02"
"45181","2022","COM","2020","89","2","91","2023-01-02"
"45182","2022","COM","2020","1238","24","1262","2023-01-02"
"45183","2022","COM","2020","133","4","137","2023-01-02"
"45184","2022","COM","2020","394","6","400","2023-01-02"
"45185","2022","COM","2020","298","9","307","2023-01-02"
"45186","2022","COM","2020","589","13","602","2023-01-02"
"45187","2022","COM","2020","2988","62","3050","2023-01-02"
"45188","2022","COM","2020","2515","62","2577","2023-01-02"
"45189","2022","COM","2020","248","6","254","2023-01-02"
"45191","2022","COM","2020","8004","161","8165","2023-01-02"
"45193","2022","COM","2020","2145","46","2191","2023-01-02"
"45194","2022","COM","2020","2938","50","2988","2023-01-02"
"45195","2022","COM","2020","559","13","572","2023-01-02"
"45196","2022","COM","2020","1576","30","1606","2023-01-02"
"45197","2022","COM","2020","1755","38","1793","2023-01-02"
"45198","2022","COM","2020","304","9","313","2023-01-02"
"45199","2022","COM","2020","500","5","505","2023-01-02"
"45200","2022","COM","2020","1401","37","1438","2023-01-02"
"45201","2022","COM","2020","177","3","180","2023-01-02"
"45202","2022","COM","2020","1009","15","1024","2023-01-02"
"45203","2022","COM","2020","6567","93","6660","2023-01-02"
"45204","2022","COM","2020","840","22","862","2023-01-02"
"45205","2022","COM","2020","257","6","263","2023-01-02"
"45206","2022","COM","2020","320","4","324","2023-01-02"
"45207","2022","COM","2020","389","8","397","2023-01-02"
"45208","2022","COM","2020","14738","482","15220","2023-01-02"
"45209","2022","COM","2020","302","5","307","2023-01-02"
"45210","2022","COM","2020","733","19","752","2023-01-02"
"45212","2022","COM","2020","1261","28","1289","2023-01-02"
"45213","2022","COM","2020","626","19","645","2023-01-02"
"45214","2022","COM","2020","238","4","242","2023-01-02"
"45215","2022","COM","2020","247","3","250","2023-01-02"
"45216","2022","COM","2020","128","2","130","2023-01-02"
"45217","2022","COM","2020","166","5","171","2023-01-02"
"45218","2022","COM","2020","112","1","113","2023-01-02"
"45219","2022","COM","2020","192","2","194","2023-01-02"
"45220","2022","COM","2020","574","17","591","2023-01-02"
"45222","2022","COM","2020","1469","36","1505","2023-01-02"
"45223","2022","COM","2020","360","6","366","2023-01-02"
"45224","2022","COM","2020","4978","77","5055","2023-01-02"
"45225","2022","COM","2020","351","14","365","2023-01-02"
"45226","2022","COM","2020","1356","23","1379","2023-01-02"
"45227","2022","COM","2020","1164","22","1186","2023-01-02"
"45228","2022","COM","2020","1189","28","1217","2023-01-02"
"45229","2022","COM","2020","2575","37","2612","2023-01-02"
"45230","2022","COM","2020","731","5","736","2023-01-02"
"45231","2022","COM","2020","129","5","134","2023-01-02"
"45232","2022","COM","2020","22503","514","23017","2023-01-02"
"45233","2022","COM","2020","399","3","402","2023-01-02"
"45234","2022","COM","2020","117026","2354","119380","2023-01-02"
"45235","2022","COM","2020","4194","79","4273","2023-01-02"
"45237","2022","COM","2020","125","1","126","2023-01-02"
"45238","2022","COM","2020","691","12","703","2023-01-02"
"45239","2022","COM","2020","415","6","421","2023-01-02"
"45240","2022","COM","2020","1322","23","1345","2023-01-02"
"45241","2022","COM","2020","542","12","554","2023-01-02"
"45242","2022","COM","2020","277","5","282","2023-01-02"
"45243","2022","COM","2020","313","6","319","2023-01-02"
"45244","2022","COM","2020","2593","82","2675","2023-01-02"
"45245","2022","COM","2020","1118","21","1139","2023-01-02"
"45246","2022","COM","2020","131","5","136","2023-01-02"
"45247","2022","COM","2020","3694","64","3758","2023-01-02"
"45248","2022","COM","2020","2270","38","2308","2023-01-02"
"45249","2022","COM","2020","907","23","930","2023-01-02"
"45250","2022","COM","2020","248","3","251","2023-01-02"
"45251","2022","COM","2020","306","3","309","2023-01-02"
"45252","2022","COM","2020","9067","146","9213","2023-01-02"
"45253","2022","COM","2020","1747","43","1790","2023-01-02"
"45254","2022","COM","2020","2419","49","2468","2023-01-02"
"45255","2022","COM","2020","438","5","443","2023-01-02"
"45256","2022","COM","2020","248","6","254","2023-01-02"
"45257","2022","COM","2020","510","7","517","2023-01-02"
"45258","2022","COM","2020","3413","56","3469","2023-01-02"
"45259","2022","COM","2020","1128","21","1149","2023-01-02"
"45260","2022","COM","2020","250","8","258","2023-01-02"
"45261","2022","COM","2020","1306","17","1323","2023-01-02"
"45262","2022","COM","2020","139","2","141","2023-01-02"
"45263","2022","COM","2020","297","8","305","2023-01-02"
"45264","2022","COM","2020","182","4","186","2023-01-02"
"45265","2022","COM","2020","405","5","410","2023-01-02"
"45266","2022","COM","2020","202","1","203","2023-01-02"
"45268","2022","COM","2020","614","8","622","2023-01-02"
"45269","2022","COM","2020","3607","72","3679","2023-01-02"
"45270","2022","COM","2020","2004","52","2056","2023-01-02"
"45271","2022","COM","2020","962","22","984","2023-01-02"
"45272","2022","COM","2020","3313","75","3388","2023-01-02"
"45273","2022","COM","2020","3028","40","3068","2023-01-02"
"45274","2022","COM","2020","7633","188","7821","2023-01-02"
"45275","2022","COM","2020","466","5","471","2023-01-02"
"45276","2022","COM","2020","510","5","515","2023-01-02"
"45277","2022","COM","2020","451","12","463","2023-01-02"
"45278","2022","COM","2020","1065","69","1134","2023-01-02"
"45279","2022","COM","2020","1891","42","1933","2023-01-02"
"45280","2022","COM","2020","1079","16","1095","2023-01-02"
"45281","2022","COM","2020","950","17","967","2023-01-02"
"45282","2022","COM","2020","3099","86","3185","2023-01-02"
"45283","2022","COM","2020","159","6","165","2023-01-02"
"45284","2022","COM","2020","21396","587","21983","2023-01-02"
"45285","2022","COM","2020","16570","242","16812","2023-01-02"
"45286","2022","COM","2020","9225","135","9360","2023-01-02"
"45288","2022","COM","2020","396","9","405","2023-01-02"
"45289","2022","COM","2020","1216","18","1234","2023-01-02"
"45290","2022","COM","2020","1789","28","1817","2023-01-02"
"45291","2022","COM","2020","1232","47","1279","2023-01-02"
"45292","2022","COM","2020","852","13","865","2023-01-02"
"45293","2022","COM","2020","1151","24","1175","2023-01-02"
"45294","2022","COM","2020","141","1","142","2023-01-02"
"45296","2022","COM","2020","749","16","765","2023-01-02"
"45297","2022","COM","2020","1025","16","1041","2023-01-02"
"45298","2022","COM","2020","6170","103","6273","2023-01-02"
"45299","2022","COM","2020","270","0","270","2023-01-02"
"45300","2022","COM","2020","4186","104","4290","2023-01-02"
"45301","2022","COM","2020","397","3","400","2023-01-02"
"45302","2022","COM","2020","16598","189","16787","2023-01-02"
"45303","2022","COM","2020","626","17","643","2023-01-02"
"45305","2022","COM","2020","214","1","215","2023-01-02"
"45306","2022","COM","2020","781","14","795","2023-01-02"
"45307","2022","COM","2020","1090","25","1115","2023-01-02"
"45308","2022","COM","2020","3217","75","3292","2023-01-02"
"45309","2022","COM","2020","702","15","717","2023-01-02"
"45310","2022","COM","2020","1691","22","1713","2023-01-02"
"45311","2022","COM","2020","659","18","677","2023-01-02"
"45312","2022","COM","2020","475","8","483","2023-01-02"
"45313","2022","COM","2020","813","13","826","2023-01-02"
"45314","2022","COM","2020","451","9","460","2023-01-02"
"45315","2022","COM","2020","5141","62","5203","2023-01-02"
"45316","2022","COM","2020","789","23","812","2023-01-02"
"45317","2022","COM","2020","1351","30","1381","2023-01-02"
"45320","2022","COM","2020","420","12","432","2023-01-02"
"45321","2022","COM","2020","699","20","719","2023-01-02"
"45322","2022","COM","2020","188","4","192","2023-01-02"
"45323","2022","COM","2020","220","4","224","2023-01-02"
"45324","2022","COM","2020","2381","48","2429","2023-01-02"
"45325","2022","COM","2020","291","4","295","2023-01-02"
"45326","2022","COM","2020","389","9","398","2023-01-02"
"45327","2022","COM","2020","3445","83","3528","2023-01-02"
"45328","2022","COM","2020","293","5","298","2023-01-02"
"45329","2022","COM","2020","1282","24","1306","2023-01-02"
"45330","2022","COM","2020","215","4","219","2023-01-02"
"45331","2022","COM","2020","614","9","623","2023-01-02"
"45332","2022","COM","2020","1492","24","1516","2023-01-02"
"45333","2022","COM","2020","1974","40","2014","2023-01-02"
"45334","2022","COM","2020","632","8","640","2023-01-02"
"45335","2022","COM","2020","1938","44","1982","2023-01-02"
"45336","2022","COM","2020","867","13","880","2023-01-02"
"45337","2022","COM","2020","284","2","286","2023-01-02"
"45338","2022","COM","2020","6835","367","7202","2023-01-02"
"45339","2022","COM","2020","483","7","490","2023-01-02"
"45340","2022","COM","2020","563","11","574","2023-01-02"
"45341","2022","COM","2020","197","6","203","2023-01-02"
"45342","2022","COM","2020","398","3","401","2023-01-02"
"45343","2022","COM","2020","206","6","212","2023-01-02"
"45344","2022","COM","2020","1084","20","1104","2023-01-02"
"45345","2022","COM","2020","1118","34","1152","2023-01-02"
"45346","2022","COM","2020","2269","41","2310","2023-01-02"
"45347","2022","COM","2020","811","16","827","2023-01-02"
"45348","2022","COM","2020","694","17","711","2023-01-02"
"46001","2022","COM","2020","523","12","535","2023-01-02"
"46002","2022","COM","2020","72","2","74","2023-01-02"
"46003","2022","COM","2020","692","24","716","2023-01-02"
"46004","2022","COM","2020","227","6","233","2023-01-02"
"46005","2022","COM","2020","332","9","341","2023-01-02"
"46006","2022","COM","2020","389","4","393","2023-01-02"
"46007","2022","COM","2020","986","23","1009","2023-01-02"
"46008","2022","COM","2020","218","3","221","2023-01-02"
"46009","2022","COM","2020","661","19","680","2023-01-02"
"46010","2022","COM","2020","370","10","380","2023-01-02"
"46011","2022","COM","2020","363","11","374","2023-01-02"
"46012","2022","COM","2020","554","14","568","2023-01-02"
"46013","2022","COM","2020","185","6","191","2023-01-02"
"46015","2022","COM","2020","1473","34","1507","2023-01-02"
"46016","2022","COM","2020","384","15","399","2023-01-02"
"46017","2022","COM","2020","144","4","148","2023-01-02"
"46018","2022","COM","2020","133","2","135","2023-01-02"
"46020","2022","COM","2020","230","12","242","2023-01-02"
"46021","2022","COM","2020","697","23","720","2023-01-02"
"46022","2022","COM","2020","209","3","212","2023-01-02"
"46023","2022","COM","2020","515","6","521","2023-01-02"
"46024","2022","COM","2020","404","12","416","2023-01-02"
"46026","2022","COM","2020","122","3","125","2023-01-02"
"46027","2022","COM","2020","122","2","124","2023-01-02"
"46028","2022","COM","2020","1069","29","1098","2023-01-02"
"46029","2022","COM","2020","1998","52","2050","2023-01-02"
"46030","2022","COM","2020","337","12","349","2023-01-02"
"46031","2022","COM","2020","131","2","133","2023-01-02"
"46032","2022","COM","2020","403","5","408","2023-01-02"
"46033","2022","COM","2020","560","12","572","2023-01-02"
"46034","2022","COM","2020","306","8","314","2023-01-02"
"46035","2022","COM","2020","180","8","188","2023-01-02"
"46036","2022","COM","2020","125","2","127","2023-01-02"
"46037","2022","COM","2020","93","1","94","2023-01-02"
"46038","2022","COM","2020","1370","28","1398","2023-01-02"
"46039","2022","COM","2020","211","2","213","2023-01-02"
"46040","2022","COM","2020","225","8","233","2023-01-02"
"46041","2022","COM","2020","155","8","163","2023-01-02"
"46042","2022","COM","2020","20159","922","21081","2023-01-02"
"46043","2022","COM","2020","199","5","204","2023-01-02"
"46044","2022","COM","2020","600","22","622","2023-01-02"
"46045","2022","COM","2020","1117","32","1149","2023-01-02"
"46046","2022","COM","2020","460","10","470","2023-01-02"
"46047","2022","COM","2020","168","6","174","2023-01-02"
"46049","2022","COM","2020","215","5","220","2023-01-02"
"46050","2022","COM","2020","135","4","139","2023-01-02"
"46051","2022","COM","2020","374","7","381","2023-01-02"
"46052","2022","COM","2020","257","5","262","2023-01-02"
"46053","2022","COM","2020","424","12","436","2023-01-02"
"46054","2022","COM","2020","393","2","395","2023-01-02"
"46055","2022","COM","2020","1112","27","1139","2023-01-02"
"46056","2022","COM","2020","106","2","108","2023-01-02"
"46057","2022","COM","2020","622","12","634","2023-01-02"
"46058","2022","COM","2020","413","14","427","2023-01-02"
"46059","2022","COM","2020","224","10","234","2023-01-02"
"46060","2022","COM","2020","229","1","230","2023-01-02"
"46061","2022","COM","2020","177","6","183","2023-01-02"
"46062","2022","COM","2020","429","6","435","2023-01-02"
"46063","2022","COM","2020","1836","38","1874","2023-01-02"
"46064","2022","COM","2020","914","7","921","2023-01-02"
"46065","2022","COM","2020","426","15","441","2023-01-02"
"46066","2022","COM","2020","643","6","649","2023-01-02"
"46068","2022","COM","2020","167","2","169","2023-01-02"
"46069","2022","COM","2020","169","3","172","2023-01-02"
"46070","2022","COM","2020","599","14","613","2023-01-02"
"46072","2022","COM","2020","303","6","309","2023-01-02"
"46073","2022","COM","2020","415","17","432","2023-01-02"
"46074","2022","COM","2020","412","8","420","2023-01-02"
"46075","2022","COM","2020","239","5","244","2023-01-02"
"46076","2022","COM","2020","347","7","354","2023-01-02"
"46078","2022","COM","2020","96","1","97","2023-01-02"
"46079","2022","COM","2020","102","2","104","2023-01-02"
"46080","2022","COM","2020","781","15","796","2023-01-02"
"46081","2022","COM","2020","72","3","75","2023-01-02"
"46082","2022","COM","2020","366","9","375","2023-01-02"
"46083","2022","COM","2020","1125","15","1140","2023-01-02"
"46084","2022","COM","2020","307","7","314","2023-01-02"
"46085","2022","COM","2020","238","6","244","2023-01-02"
"46086","2022","COM","2020","640","13","653","2023-01-02"
"46087","2022","COM","2020","649","18","667","2023-01-02"
"46088","2022","COM","2020","825","22","847","2023-01-02"
"46089","2022","COM","2020","947","9","956","2023-01-02"
"46090","2022","COM","2020","152","1","153","2023-01-02"
"46091","2022","COM","2020","208","4","212","2023-01-02"
"46092","2022","COM","2020","219","3","222","2023-01-02"
"46093","2022","COM","2020","86","2","88","2023-01-02"
"46094","2022","COM","2020","267","6","273","2023-01-02"
"46095","2022","COM","2020","1040","25","1065","2023-01-02"
"46096","2022","COM","2020","96","2","98","2023-01-02"
"46097","2022","COM","2020","109","6","115","2023-01-02"
"46098","2022","COM","2020","306","7","313","2023-01-02"
"46100","2022","COM","2020","697","29","726","2023-01-02"
"46101","2022","COM","2020","473","9","482","2023-01-02"
"46102","2022","COM","2020","9784","596","10380","2023-01-02"
"46103","2022","COM","2020","994","26","1020","2023-01-02"
"46104","2022","COM","2020","91","5","96","2023-01-02"
