﻿code_insee;nom_commune;code_departement;dose_rayonnements_telluriques;dose_rayonnements_cosmiques;dose_radon_maison_individuelle;dose_radon_habitat_collectif;dose_depots_essais_atmospheriques_et_tchernobyl
64128;Bilhères;64;664;392;1741;971;9
64129;Billère;64;713;313;1343;836;9
64130;Biriatou;64;571;298;717;624;9
64131;Biron;64;585;302;1065;742;9
64132;Bizanos;64;684;315;1366;844;9
64133;Boeil-Bezing;64;726;323;2128;1103;9
64134;Bonloc;64;452;304;929;696;9
64135;Bonnut;64;593;304;822;659;9
64136;Borce;64;774;448;1693;955;9
64137;Bordères;64;743;322;2276;1153;9
64138;Bordes;64;711;319;2119;1100;9
64139;Bosdarros;64;706;335;1688;953;9
64140;Boucau;64;436;298;577;576;9
64141;Boueilh-Boueilho-Lasque;64;699;322;983;714;9
64142;Bougarber;64;670;313;1139;767;9
64143;Bouillon;64;635;313;996;718;9
64144;Boumourt;64;630;308;1063;741;9
64145;Bourdettes;64;733;321;2256;1146;9
64146;Bournos;64;707;325;1034;731;9
64147;Briscous;64;470;298;662;605;9
64148;Bruges-Capbis-Mifaget;64;728;330;2287;1157;9
64149;Bugnein;64;555;307;1062;741;9
64150;Bunus;64;493;315;980;713;9
64151;Burgaronne;64;526;317;1060;740;9
64152;Buros;64;727;328;1318;828;9
64153;Burosse-Mendousse;64;724;317;1107;756;9
64154;Bussunarits-Sarrasquette;64;489;318;963;707;9
64155;Bustince-Iriberry;64;478;317;955;704;9
64156;Buziet;64;615;335;1785;986;9
64157;Buzy;64;643;327;1754;976;9
64158;Cabidos;64;669;314;1003;721;9
64159;Cadillon;64;738;310;1203;789;9
64160;Cambo-les-Bains;64;458;303;1258;808;9
64161;Came;64;521;300;875;677;9
64162;Camou-Cihigue;64;477;318;1019;726;9
64165;Cardesse;64;533;315;1155;773;9
64166;Caro;64;455;322;968;709;9
64167;Carrère;64;719;321;1042;734;9
64168;Carresse-Cassaber;64;527;300;1090;750;9
64170;Castagnède;64;522;299;1030;730;9
64171;Casteide-Cami;64;630;318;1091;751;9
64172;Casteide-Candau;64;629;308;958;706;9
64173;Casteide-Doat;64;810;326;1747;974;9
64174;Castéra-Loubix;64;754;327;1616;929;9
64175;Castet;64;700;349;1863;1013;9
64176;Castetbon;64;558;318;1059;740;9
64177;Castétis;64;594;305;890;682;9
64178;Castetnau-Camblong;64;529;311;1086;749;9
64179;Castetner;64;583;315;1071;744;9
64180;Castetpugon;64;721;318;1075;745;9
64181;Castillon (Canton d'Arthez-de-Béarn);64;623;315;1023;727;9
64182;Castillon (Canton de Lembeye);64;714;329;1237;800;9
64183;Caubios-Loos;64;715;316;1029;730;9
64184;Cescau;64;639;324;1108;756;9
64185;Cette-Eygun;64;658;365;1599;923;9
64186;Charre;64;525;306;1091;751;9
64187;Charritte-de-Bas;64;522;321;1126;763;9
64188;Chéraute;64;536;309;1386;851;9
64189;Ciboure;64;424;298;508;553;9
64190;Claracq;64;710;324;1010;723;9
64191;Coarraze;64;762;326;2736;1309;9
64192;Conchez-de-Béarn;64;738;309;1158;773;9
64193;Corbère-Abères;64;743;316;1241;802;9
64194;Coslédaà-Lube-Boast;64;727;331;1102;754;9
64195;Coublucq;64;685;316;991;717;9
64196;Crouseilles;64;762;314;1352;839;9
64197;Cuqueron;64;581;326;1180;781;9
64198;Denguin;64;654;313;1203;789;9
64199;Diusse;64;742;315;1122;761;9
64200;Doazon;64;624;317;1047;736;9
64201;Dognen;64;532;310;1200;788;9
64202;Domezain-Berraute;64;514;309;1053;738;9
64203;Doumy;64;711;323;1031;730;9
64204;Eaux-Bonnes;64;736;412;2383;1189;9
64205;Escos;64;519;301;1011;724;9
64206;Escot;64;578;335;1488;885;9
64207;Escou;64;571;326;1478;882;9
64208;Escoubès;64;726;322;1154;772;9
64209;Escout;64;559;324;1396;854;9
64210;Escurès;64;734;324;1205;789;9
64211;Eslourenties-Daban;64;770;340;1704;959;9
64212;Espéchède;64;751;334;1537;902;9
64213;Espelette;64;509;303;854;670;9
64214;Espès-Undurein;64;524;309;1228;797;9
64215;Espiute;64;521;304;1043;735;9
64216;Espoey;64;774;329;1897;1024;9
64217;Esquiule;64;530;326;1229;798;9
64218;Estérençuby;64;506;320;1073;744;9
64219;Estialescq;64;559;325;1325;830;9
64220;Estos;64;532;319;1235;800;9
64221;Etcharry;64;516;310;1061;741;9
64222;Etchebar;64;510;336;1029;730;9
64223;Etsaut;64;787;378;1706;960;9
64224;Eysus;64;562;325;1413;860;9
64225;Ance Féas;64;533;324;1253;806;9
64226;Fichous-Riumayou;64;671;321;1015;725;9
64227;Gabaston;64;740;330;1131;764;9
64228;Gabat;64;502;305;859;672;9
64229;Gamarthe;64;488;319;948;702;9
64230;Gan;64;652;316;1509;892;9
64231;Garindein;64;524;311;1217;793;9
64232;Garlède-Mondebat;64;697;317;997;719;9
64233;Garlin;64;703;316;990;716;9
64234;Garos;64;654;308;991;717;9
64235;Garris;64;453;303;924;694;9
64236;Gayon;64;731;315;1210;791;9
64237;Gelos;64;666;314;1393;853;9
64238;Ger;64;869;344;1991;1056;9
64239;Gerderest;64;741;332;1284;816;9
64240;Gère-Bélesten;64;676;390;2072;1084;9
64241;Géronce;64;532;314;1206;790;9
64242;Gestas;64;527;303;1031;730;9
64243;Géus-d'Arzacq;64;632;309;1008;723;9
64244;Geüs-d'Oloron;64;531;313;1197;787;9
64245;Goès;64;550;321;1252;805;9
64246;Gomer;64;729;328;1818;997;9
64247;Gotein-Libarrenx;64;530;309;1187;783;9
64249;Guéthary;64;425;300;665;606;9
64250;Guiche;64;509;305;850;669;9
64251;Guinarthe-Parenties;64;517;303;1042;734;9
64252;Gurmençon;64;542;324;1288;818;9
64253;Gurs;64;528;313;1264;809;9
64254;Hagetaubin;64;623;317;989;716;9
64255;Halsou;64;449;299;846;668;9
64256;Hasparren;64;495;304;913;690;9
64257;Haut-de-Bosdarros;64;712;343;1984;1054;9
64258;Haux;64;535;329;1272;812;9
64259;Hélette;64;480;324;960;706;9
64260;Hendaye;64;456;299;744;633;9
64261;Herrère;64;574;332;1562;911;9
64262;Higuères-Souye;64;731;329;1261;808;9
64263;L'Hôpital-d'Orion;64;546;304;1030;730;9
64264;L'Hôpital-Saint-Blaise;64;526;312;1208;790;9
64265;Hosta;64;494;332;992;717;9
64266;Hours;64;748;332;1990;1056;9
64267;Ibarrolle;64;492;313;972;710;9
64268;Idaux-Mendy;64;518;313;1160;774;9
64269;Idron;64;714;321;1457;875;9
64270;Igon;64;756;326;2696;1296;9
64271;Iholdy;64;484;316;971;710;9
64272;Ilharre;64;507;300;923;694;9
64273;Irissarry;64;482;316;1020;727;9
64274;Irouléguy;64;497;313;912;690;9
64275;Ispoure;64;479;313;980;713;9
64276;Issor;64;544;333;1386;851;9
64277;Isturits;64;483;307;927;695;9
64279;Itxassou;64;466;303;969;709;9
64280;Izeste;64;645;346;1787;987;9
64281;Jasses;64;533;310;1118;760;9
64282;Jatxou;64;451;302;719;624;9
64283;Jaxu;64;479;319;930;696;9
64284;Jurançon;64;663;313;1442;870;9
64285;Juxue;64;496;312;1028;729;9
64286;Laà-Mondrans;64;552;304;1104;755;9
64287;Laàs;64;534;305;1059;740;9
64288;Labastide-Cézéracq;64;636;308;1185;783;9
64289;La Bastide-Clairence;64;484;300;836;664;9
64290;Labastide-Monréjeau;64;642;312;1146;769;9
64291;Labastide-Villefranche;64;518;302;995;718;9
64292;Labatmale;64;759;340;2297;1160;9
64293;Labatut;64;797;330;1639;937;9
64294;Labets-Biscay;64;499;302;905;688;9
64295;Labeyrie;64;584;307;905;687;9
64296;Lacadée;64;611;303;878;678;9
64297;Lacarre;64;485;320;951;703;9
64298;Lacarry-Arhan-Charritte-de-Haut;64;475;329;962;707;9
64299;Lacommande;64;599;312;1352;839;9
64300;Lacq;64;618;307;1076;746;9
64301;Lagor;64;605;313;837;665;9
64302;Lagos;64;739;322;2208;1130;9
64303;Laguinge-Restoue;64;486;321;1119;760;9
64304;Lahonce;64;453;303;661;605;9
64305;Lahontan;64;529;299;820;659;9
64306;Lahourcade;64;592;311;1120;761;9
64307;Lalongue;64;731;327;1182;781;9
64308;Lalonquette;64;704;319;1007;722;9
64309;Lamayou;64;802;331;1670;947;9
64310;Lanne-en-Barétous;64;547;332;1238;801;9
64311;Lannecaube;64;731;313;1135;766;9
64312;Lanneplaà;64;557;306;1043;734;9
64313;Lantabat;64;487;312;931;696;9
64314;Larceveau-Arros-Cibits;64;490;311;939;699;9
64315;Laroin;64;652;312;1442;870;9
64316;Larrau;64;540;387;1335;834;9
64317;Larressore;64;437;304;875;677;9
64318;Larreule;64;645;308;1017;726;9
64319;Larribar-Sorhapuru;64;498;308;1263;809;9
64320;Laruns;64;847;365;2395;1193;9
64321;Lasclaveries;64;726;322;1053;738;9
64322;Lasse;64;503;316;900;686;9
64323;Lasserre;64;760;321;1340;835;9
64324;Lasseube;64;612;314;1237;800;9
64325;Lasseubetat;64;617;335;1657;943;9
64326;Lay-Lamidou;64;534;311;1172;778;9
64327;Lecumberry;64;509;316;919;692;9
64328;Ledeuix;64;549;318;1233;799;9
64329;Lée;64;687;319;1504;891;9
64330;Lées-Athas;64;578;351;1373;847;9
64331;Lembeye;64;745;331;1183;782;9
64332;Lème;64;693;321;986;715;9
64334;Léren;64;524;300;1141;768;9
64335;Lescar;64;727;315;1208;790;9
64336;Lescun;64;728;448;1596;922;9
64337;Lespielle;64;735;313;1227;797;9
64338;Lespourcy;64;753;337;1411;859;9
64339;Lestelle-Bétharram;64;751;329;2822;1338;9
64340;Lichans-Sunhar;64;480;323;1093;751;9
64341;Lichos;64;520;307;1104;755;9
64342;Licq-Athérey;64;531;324;1188;783;9
64343;Limendous;64;742;338;1706;960;9
64344;Livron;64;795;332;2056;1078;9
64345;Lohitzun-Oyhercq;64;512;311;1126;762;9
64346;Lombia;64;777;339;1583;918;9
64347;Lonçon;64;679;313;1029;730;9
64348;Lons;64;745;312;1330;832;9
64349;Loubieng;64;570;306;1071;744;9
64350;Louhossoa;64;470;307;924;694;9
64351;Lourdios-Ichère;64;534;335;1412;860;9
64352;Lourenties;64;765;338;1715;963;9
64353;Louvie-Juzon;64;719;345;1826;1000;9
64354;Louvie-Soubiron;64;722;356;2318;1167;9
64355;Louvigny;64;671;306;985;715;9
64356;Luc-Armau;64;764;331;1515;895;9
64357;Lucarré;64;767;321;1451;873;9
64358;Lucgarier;64;738;331;1912;1030;9
64359;Lucq-de-Béarn;64;566;315;1151;771;9
64360;Lurbe-Saint-Christau;64;555;327;1540;903;9
64361;Lussagnet-Lusson;64;731;319;1206;790;9
64362;Luxe-Sumberraute;64;458;303;923;693;9
64363;Lys;64;708;335;2017;1065;9
64364;Macaye;64;475;328;938;699;9
64365;Malaussanne;64;671;311;950;703;9
64366;Mascaraàs-Haron;64;719;319;1069;743;9
64367;Maslacq;64;594;302;1078;746;9
64368;Masparraute;64;465;306;918;692;9
64369;Maspie-Lalonquère-Juillacq;64;736;319;1305;823;9
64370;Maucor;64;715;333;1354;840;9
64371;Mauléon-Licharre;64;552;310;1306;824;9
64372;Maure;64;780;328;1471;880;9
64373;Mazères-Lezons;64;681;314;1437;868;9
64374;Mazerolles;64;643;313;1041;734;9
64375;Méharin;64;483;306;934;697;9
64376;Meillon;64;693;316;1630;934;9
64377;Mendionde;64;479;312;954;704;9
64378;Menditte;64;526;314;1165;776;9
64379;Mendive;64;506;329;874;677;9
64380;Méracq;64;689;321;980;713;9
64381;Méritein;64;536;308;1053;738;9
64382;Mesplède;64;610;314;962;707;9
64383;Mialos;64;682;311;998;719;9
64385;Miossens-Lanusse;64;719;320;1043;735;9
64386;Mirepeix;64;741;324;2821;1338;9
64387;Momas;64;681;315;1047;736;9
64388;Momy;64;770;334;1388;852;9
64389;Monassut-Audiracq;64;728;322;1238;801;9
64390;Moncaup;64;776;325;1129;764;9
64391;Moncayolle-Larrory-Mendibieu;64;530;322;1218;794;9
64392;Moncla;64;720;320;1136;766;9
64393;Monein;64;606;318;1040;733;9
64394;Monpezat;64;773;317;1306;824;9
64395;Monségur;64;784;330;1628;933;9
64396;Mont;64;608;306;1076;745;9
64397;Montagut;64;652;309;942;700;9
64398;Montaner;64;820;323;1911;1029;9
64399;Montardon;64;727;320;1176;779;9
64400;Montaut;64;885;331;2735;1309;9
64401;Mont-Disse;64;746;313;1189;784;9
64403;Montfort;64;533;308;1052;737;9
64404;Montory;64;527;324;1295;820;9
64405;Morlaàs;64;728;328;1417;862;9
64406;Morlanne;64;632;314;975;711;9
64407;Mouguerre;64;450;306;614;589;9
64408;Mouhous;64;719;321;1042;734;9
64409;Moumour;64;527;317;1244;803;9
64410;Mourenx;64;609;306;992;717;9
64411;Musculdy;64;510;319;1122;761;9
64412;Nabas;64;524;305;1049;737;9
64413;Narcastet;64;685;337;1689;954;9
64414;Narp;64;535;306;1052;737;9
64415;Navailles-Angos;64;720;326;999;719;9
64416;Navarrenx;64;551;308;1078;746;9
64417;Nay;64;748;323;2700;1297;9
64418;Noguères;64;614;306;1307;824;9
64419;Nousty;64;721;324;1592;921;9
64420;Ogenne-Camptort;64;526;313;1106;756;9
64421;Ogeu-les-Bains;64;604;332;2061;1080;9
64422;Oloron-Sainte-Marie;64;603;305;1202;788;9
64423;Oraàs;64;521;301;1015;725;9
64424;Ordiarp;64;521;318;1144;769;9
64425;Orègue;64;491;307;908;689;9
64426;Orin;64;530;314;1211;791;9
64427;Orion;64;544;318;1046;735;9
64428;Orriule;64;546;316;1045;735;9
64429;Orsanco;64;483;315;978;712;9
64430;Orthez;64;585;303;1250;805;9
64431;Os-Marsillon;64;616;306;1141;768;9
64432;Ossas-Suhare;64;510;315;1129;764;9
64433;Osse-en-Aspe;64;568;350;1247;804;9
64434;Ossenx;64;513;307;1050;737;9
64435;Osserain-Rivareyte;64;516;303;1032;731;9
64436;Ossès;64;624;307;925;694;9
64437;Ostabat-Asme;64;489;311;999;719;9
64438;Ouillon;64;737;332;1472;880;9
64439;Ousse;64;700;320;1556;909;9
64440;Ozenx-Montestrucq;64;559;304;1069;743;9
64441;Pagolle;64;508;310;1092;751;9
64442;Parbayse;64;606;306;1204;789;9
64443;Pardies;64;619;307;1322;829;9
64444;Pardies-Piétat;64;713;320;1964;1047;9
64445;Pau;64;796;317;1225;796;9
64446;Peyrelongue-Abos;64;748;321;1366;844;9
64447;Piets-Plasence-Moustrou;64;639;308;971;710;9
64448;Poey-de-Lescar;64;679;310;1305;823;9
64449;Poey-d'Oloron;64;538;314;1213;792;9
64450;Pomps;64;629;308;994;718;9
64451;Ponson-Debat-Pouts;64;803;329;1834;1003;9
64452;Ponson-Dessus;64;813;337;1881;1019;9
64453;Pontacq;64;812;338;2341;1175;9
64454;Pontiacq-Viellepinte;64;795;335;1611;927;9
64455;Portet;64;727;322;1007;722;9
64456;Pouliacq;64;685;317;990;716;9
64457;Poursiugues-Boucoue;64;683;314;981;713;9
64458;Préchacq-Josbaig;64;534;314;1192;785;9
64459;Préchacq-Navarrenx;64;536;315;1177;780;9
64460;Précilhon;64;548;322;1279;815;9
64461;Puyoô;64;538;300;976;712;9
64462;Ramous;64;544;301;928;695;9
64463;Rébénacq;64;667;327;1832;1002;9
64464;Ribarrouy;64;706;318;999;719;9
64465;Riupeyrous;64;731;327;1212;792;9
64466;Rivehaute;64;530;305;1019;726;9
64467;Rontignon;64;676;316;1609;927;9
64468;Roquiague;64;529;318;1229;798;9
64469;Saint-Abit;64;692;318;2045;1075;9
64470;Saint-Armou;64;727;323;1111;757;9
64471;Saint-Boès;64;571;312;903;687;9
64472;Saint-Castin;64;705;330;1214;792;9
64473;Sainte-Colome;64;686;368;1848;1008;9
64474;Saint-Dos;64;522;299;1042;734;9
64475;Sainte-Engrâce;64;738;383;1383;850;9
64476;Saint-Esteben;64;477;310;945;701;9
64477;Saint-Étienne-de-Baïgorry;64;526;312;1006;722;9
64478;Saint-Faust;64;624;329;1454;874;9
64479;Saint-Girons-en-Béarn;64;570;309;785;647;9
64480;Saint-Gladie-Arrive-Munein;64;524;303;1046;735;9
64481;Saint-Goin;64;533;313;1199;787;9
64482;Saint-Jammes;64;726;329;1319;828;9
64483;Saint-Jean-de-Luz;64;434;298;525;558;9
64484;Saint-Jean-le-Vieux;64;474;316;965;708;9
64485;Saint-Jean-Pied-de-Port;64;455;312;891;683;9
64486;Saint-Jean-Poudge;64;735;313;1148;770;9
64487;Saint-Just-Ibarre;64;580;313;973;711;9
64488;Saint-Laurent-Bretagne;64;740;334;1234;799;9
64489;Saint-Martin-d'Arberoue;64;482;308;938;699;9
64490;Saint-Martin-d'Arrossa;64;628;308;908;689;9
64491;Saint-Médard;64;620;313;941;700;9
64492;Saint-Michel;64;505;315;992;717;9
64493;Saint-Palais;64;478;301;996;719;9
64494;Saint-Pé-de-Léren;64;524;300;1077;746;9
64495;Saint-Pée-sur-Nivelle;64;438;299;802;653;9
64496;Saint-Pierre-d'Irube;64;437;300;674;609;9
64498;Saint-Vincent;64;753;360;2422;1203;9
64499;Salies-de-Béarn;64;539;301;1218;794;9
64500;Salles-Mongiscard;64;557;302;957;705;9
