id;date;code_insee_region;region;tmin;tmax;tmoy
2019-12-24T00:00:00-24;2019-12-24;24;Centre-Val de Loire;7.45;13.55;10.5
2019-12-25T00:00:00-44;2019-12-25;44;Grand Est;5.66;9.16;7.41
2019-12-26T00:00:00-44;2019-12-26;44;Grand Est;-0.76;8.68;3.96
2019-12-26T00:00:00-52;2019-12-26;52;Pays de la Loire;5.25;13.6;9.43
2019-12-27T00:00:00-52;2019-12-27;52;Pays de la Loire;10.55;13.0;11.77
2019-12-27T00:00:00-84;2019-12-27;84;Auvergne-Rhône-Alpes;5.28;9.56;7.42
2019-12-28T00:00:00-28;2019-12-28;28;Normandie;5.1;8.12;6.61
2019-12-28T00:00:00-44;2019-12-28;44;Grand Est;0.81;5.54;3.17
2019-12-28T00:00:00-76;2019-12-28;76;Occitanie;4.3;11.61;7.95
2019-12-28T00:00:00-27;2019-12-28;27;Bourgogne-Franche-Comté;3.95;7.63;5.79
2019-12-29T00:00:00-76;2019-12-29;76;Occitanie;1.15;11.09;6.12
2019-12-29T00:00:00-53;2019-12-29;53;Bretagne;1.58;9.15;5.36
2019-12-29T00:00:00-75;2019-12-29;75;Nouvelle-Aquitaine;0.91;7.67;4.29
2019-12-29T00:00:00-94;2019-12-29;94;Corse;4.65;13.9;9.28
2019-12-30T00:00:00-75;2019-12-30;75;Nouvelle-Aquitaine;0.03;11.95;5.99
2019-12-30T00:00:00-84;2019-12-30;84;Auvergne-Rhône-Alpes;-1.74;7.66;2.96
2019-12-31T00:00:00-28;2019-12-31;28;Normandie;-1.98;4.6;1.31
2020-01-01T00:00:00-84;2020-01-01;84;Auvergne-Rhône-Alpes;-2.92;5.98;1.53
2020-01-01T00:00:00-32;2020-01-01;32;Hauts-de-France;-0.98;2.88;0.95
2020-01-01T00:00:00-44;2020-01-01;44;Grand Est;-4.1;1.7;-1.2
2020-01-01T00:00:00-24;2020-01-01;24;Centre-Val de Loire;0.17;8.05;4.11
2020-01-02T00:00:00-32;2020-01-02;32;Hauts-de-France;1.7;9.3;5.5
2020-01-02T00:00:00-93;2020-01-02;93;Provence-Alpes-Côte d'Azur;0.77;9.87;5.32
2020-01-03T00:00:00-76;2020-01-03;76;Occitanie;2.71;10.81;6.76
2020-01-03T00:00:00-24;2020-01-03;24;Centre-Val de Loire;5.73;11.75;8.74
2020-01-03T00:00:00-52;2020-01-03;52;Pays de la Loire;9.1;12.5;10.8
2020-01-04T00:00:00-11;2020-01-04;11;Île-de-France;2.7;8.92;5.81
2020-01-04T00:00:00-75;2020-01-04;75;Nouvelle-Aquitaine;4.93;10.1;7.52
2020-01-04T00:00:00-28;2020-01-04;28;Normandie;1.52;8.94;5.23
2020-01-04T00:00:00-32;2020-01-04;32;Hauts-de-France;2.06;8.3;5.18
2020-01-05T00:00:00-84;2020-01-05;84;Auvergne-Rhône-Alpes;-1.3;6.72;2.71
2020-01-05T00:00:00-76;2020-01-05;76;Occitanie;1.75;9.55;5.65
2020-01-06T00:00:00-27;2020-01-06;27;Bourgogne-Franche-Comté;-2.97;8.03;2.53
2020-01-07T00:00:00-27;2020-01-07;27;Bourgogne-Franche-Comté;-0.83;8.13;3.65
2020-01-07T00:00:00-76;2020-01-07;76;Occitanie;2.71;12.07;7.39
2020-01-07T00:00:00-32;2020-01-07;32;Hauts-de-France;4.84;11.6;8.22
2020-01-08T00:00:00-75;2020-01-08;75;Nouvelle-Aquitaine;6.66;13.66;10.16
2020-01-08T00:00:00-53;2020-01-08;53;Bretagne;11.2;12.58;11.89
2020-01-08T00:00:00-32;2020-01-08;32;Hauts-de-France;8.42;12.34;10.38
2020-01-08T00:00:00-93;2020-01-08;93;Provence-Alpes-Côte d'Azur;1.23;15.2;8.22
2020-01-09T00:00:00-27;2020-01-09;27;Bourgogne-Franche-Comté;7.08;12.7;9.89
2020-01-09T00:00:00-11;2020-01-09;11;Île-de-France;10.5;12.14;11.32
2020-01-10T00:00:00-27;2020-01-10;27;Bourgogne-Franche-Comté;6.82;9.85;8.33
2020-01-10T00:00:00-11;2020-01-10;11;Île-de-France;6.86;9.1;7.98
2020-01-11T00:00:00-76;2020-01-11;76;Occitanie;2.16;10.72;6.44
2020-01-11T00:00:00-32;2020-01-11;32;Hauts-de-France;4.06;8.18;6.12
2020-01-11T00:00:00-11;2020-01-11;11;Île-de-France;2.18;8.64;5.41
2020-01-11T00:00:00-52;2020-01-11;52;Pays de la Loire;1.95;10.0;5.98
2020-01-11T00:00:00-53;2020-01-11;53;Bretagne;3.55;10.75;7.15
2020-01-12T00:00:00-44;2020-01-12;44;Grand Est;-0.88;6.32;2.72
2020-01-12T00:00:00-93;2020-01-12;93;Provence-Alpes-Côte d'Azur;0.17;14.23;7.2
2020-01-13T00:00:00-44;2020-01-13;44;Grand Est;4.31;8.2;6.26
2020-01-13T00:00:00-75;2020-01-13;75;Nouvelle-Aquitaine;3.64;10.75;7.2
2020-01-13T00:00:00-11;2020-01-13;11;Île-de-France;6.2;10.08;8.14
2020-01-13T00:00:00-24;2020-01-13;24;Centre-Val de Loire;6.72;10.77;8.74
2020-01-14T00:00:00-93;2020-01-14;93;Provence-Alpes-Côte d'Azur;2.42;12.72;7.57
2020-01-14T00:00:00-75;2020-01-14;75;Nouvelle-Aquitaine;4.68;13.86;9.27
2020-01-14T00:00:00-44;2020-01-14;44;Grand Est;5.1;11.1;8.1
2020-01-14T00:00:00-24;2020-01-14;24;Centre-Val de Loire;7.72;12.17;9.94
2020-01-15T00:00:00-11;2020-01-15;11;Île-de-France;8.42;12.78;10.6
2020-01-15T00:00:00-93;2020-01-15;93;Provence-Alpes-Côte d'Azur;5.92;12.42;9.17
2020-01-15T00:00:00-53;2020-01-15;53;Bretagne;7.15;12.12;9.64
2020-01-15T00:00:00-27;2020-01-15;27;Bourgogne-Franche-Comté;3.87;14.25;9.06
2020-01-15T00:00:00-75;2020-01-15;75;Nouvelle-Aquitaine;6.05;14.68;10.36
2020-01-16T00:00:00-11;2020-01-16;11;Île-de-France;3.74;13.98;8.86
2020-01-16T00:00:00-94;2020-01-16;94;Corse;6.2;13.05;9.62
2020-01-16T00:00:00-53;2020-01-16;53;Bretagne;5.98;13.6;9.79
2020-01-17T00:00:00-75;2020-01-17;75;Nouvelle-Aquitaine;6.72;11.67;9.19
2020-01-17T00:00:00-24;2020-01-17;24;Centre-Val de Loire;6.32;11.32;8.82
2020-01-18T00:00:00-75;2020-01-18;75;Nouvelle-Aquitaine;2.15;10.28;6.22
2020-01-19T00:00:00-75;2020-01-19;75;Nouvelle-Aquitaine;2.97;8.18;5.58
2020-01-19T00:00:00-53;2020-01-19;53;Bretagne;1.98;8.72;5.35
2020-01-20T00:00:00-84;2020-01-20;84;Auvergne-Rhône-Alpes;-2.87;5.01;1.07
2020-01-20T00:00:00-32;2020-01-20;32;Hauts-de-France;0.42;5.5;2.96
2020-01-21T00:00:00-11;2020-01-21;11;Île-de-France;-1.0;5.06;2.03
2020-01-21T00:00:00-44;2020-01-21;44;Grand Est;-4.69;5.05;0.18
2020-01-21T00:00:00-75;2020-01-21;75;Nouvelle-Aquitaine;0.26;9.39;4.83
2020-01-22T00:00:00-76;2020-01-22;76;Occitanie;6.43;11.65;9.04
2020-01-22T00:00:00-52;2020-01-22;52;Pays de la Loire;-0.75;7.15;3.2
2020-01-22T00:00:00-75;2020-01-22;75;Nouvelle-Aquitaine;3.07;10.88;6.98
2020-01-23T00:00:00-44;2020-01-23;44;Grand Est;-4.09;2.74;-0.67
2020-01-24T00:00:00-53;2020-01-24;53;Bretagne;0.18;5.75;2.96
2020-01-25T00:00:00-75;2020-01-25;75;Nouvelle-Aquitaine;3.42;12.72;8.07
2020-01-25T00:00:00-94;2020-01-25;94;Corse;7.25;16.0;11.62
2020-01-25T00:00:00-24;2020-01-25;24;Centre-Val de Loire;-1.08;10.3;4.61
2020-01-25T00:00:00-28;2020-01-25;28;Normandie;-0.08;7.56;3.74
2020-01-26T00:00:00-75;2020-01-26;75;Nouvelle-Aquitaine;5.84;13.13;9.48
2020-01-26T00:00:00-32;2020-01-26;32;Hauts-de-France;1.86;8.94;5.4
2020-01-26T00:00:00-28;2020-01-26;28;Normandie;2.0;9.66;5.83
2020-01-26T00:00:00-76;2020-01-26;76;Occitanie;4.66;11.35;8.0
2020-01-27T00:00:00-93;2020-01-27;93;Provence-Alpes-Côte d'Azur;2.77;10.88;6.82
2020-01-27T00:00:00-24;2020-01-27;24;Centre-Val de Loire;7.48;9.18;8.33
2020-01-27T00:00:00-32;2020-01-27;32;Hauts-de-France;6.62;9.64;8.13
2020-01-27T00:00:00-84;2020-01-27;84;Auvergne-Rhône-Alpes;1.36;9.72;5.54
2020-01-28T00:00:00-93;2020-01-28;93;Provence-Alpes-Côte d'Azur;5.38;13.03;9.21
2020-01-28T00:00:00-76;2020-01-28;76;Occitanie;4.49;13.26;8.88
2020-01-29T00:00:00-52;2020-01-29;52;Pays de la Loire;6.2;12.35;9.27
2020-01-29T00:00:00-24;2020-01-29;24;Centre-Val de Loire;5.17;11.08;8.13
2020-01-29T00:00:00-94;2020-01-29;94;Corse;9.8;16.85;13.32
2020-01-30T00:00:00-93;2020-01-30;93;Provence-Alpes-Côte d'Azur;3.0;13.1;8.05
2020-01-31T00:00:00-53;2020-01-31;53;Bretagne;9.2;12.78;10.99
2020-01-31T00:00:00-24;2020-01-31;24;Centre-Val de Loire;11.33;13.33;12.33
2020-01-31T00:00:00-52;2020-01-31;52;Pays de la Loire;10.5;13.05;11.77
2020-01-31T00:00:00-75;2020-01-31;75;Nouvelle-Aquitaine;11.07;15.97;13.52
2020-02-01T00:00:00-27;2020-02-01;27;Bourgogne-Franche-Comté;8.57;14.1;11.33
2020-02-02T00:00:00-93;2020-02-02;93;Provence-Alpes-Côte d'Azur;5.77;15.77;10.77
2020-02-02T00:00:00-32;2020-02-02;32;Hauts-de-France;7.12;12.94;10.03
2020-02-03T00:00:00-24;2020-02-03;24;Centre-Val de Loire;12.22;15.02;13.62
2020-02-04T00:00:00-84;2020-02-04;84;Auvergne-Rhône-Alpes;3.67;8.02;5.85
2020-02-04T00:00:00-52;2020-02-04;52;Pays de la Loire;5.0;11.35;8.18
2020-02-05T00:00:00-52;2020-02-05;52;Pays de la Loire;4.25;10.75;7.5
2020-02-05T00:00:00-28;2020-02-05;28;Normandie;3.76;9.1;6.43
2020-02-05T00:00:00-93;2020-02-05;93;Provence-Alpes-Côte d'Azur;4.48;13.68;9.08
2020-02-06T00:00:00-11;2020-02-06;11;Île-de-France;0.86;10.08;5.47
2020-02-06T00:00:00-32;2020-02-06;32;Hauts-de-France;-0.04;8.38;4.17
2020-02-06T00:00:00-75;2020-02-06;75;Nouvelle-Aquitaine;0.66;13.6;7.13
2020-02-08T00:00:00-94;2020-02-08;94;Corse;2.25;15.2;8.72
2020-02-08T00:00:00-84;2020-02-08;84;Auvergne-Rhône-Alpes;0.5;13.21;6.85
2020-02-08T00:00:00-75;2020-02-08;75;Nouvelle-Aquitaine;5.29;13.13;9.21
2020-02-09T00:00:00-94;2020-02-09;94;Corse;3.7;14.3;9.0
2020-02-09T00:00:00-11;2020-02-09;11;Île-de-France;6.82;13.8;10.31
2020-02-10T00:00:00-76;2020-02-10;76;Occitanie;9.4;16.8;13.1
2020-02-11T00:00:00-93;2020-02-11;93;Provence-Alpes-Côte d'Azur;10.52;15.97;13.24
2020-02-12T00:00:00-94;2020-02-12;94;Corse;6.9;17.5;12.2
2020-02-12T00:00:00-32;2020-02-12;32;Hauts-de-France;3.7;8.46;6.08
2020-02-13T00:00:00-94;2020-02-13;94;Corse;3.7;15.6;9.65
2020-02-13T00:00:00-27;2020-02-13;27;Bourgogne-Franche-Comté;0.08;11.52;5.8
2020-02-15T00:00:00-28;2020-02-15;28;Normandie;7.74;13.4;10.57
2020-02-16T00:00:00-53;2020-02-16;53;Bretagne;8.33;14.32;11.32
2020-02-17T00:00:00-27;2020-02-17;27;Bourgogne-Franche-Comté;7.42;11.57;9.49
2020-02-17T00:00:00-52;2020-02-17;52;Pays de la Loire;7.25;12.4;9.82
2020-02-17T00:00:00-76;2020-02-17;76;Occitanie;7.76;13.39;10.58
2020-02-18T00:00:00-52;2020-02-18;52;Pays de la Loire;3.25;12.45;7.85
2020-02-19T00:00:00-75;2020-02-19;75;Nouvelle-Aquitaine;5.61;13.21;9.41
2020-02-21T00:00:00-32;2020-02-21;32;Hauts-de-France;3.38;9.52;6.45
2020-02-22T00:00:00-93;2020-02-22;93;Provence-Alpes-Côte d'Azur;3.5;16.83;10.17
2020-02-23T00:00:00-44;2020-02-23;44;Grand Est;8.38;13.6;10.99
2020-02-25T00:00:00-28;2020-02-25;28;Normandie;4.76;9.82;7.29
2020-02-27T00:00:00-53;2020-02-27;53;Bretagne;6.0;11.77;8.89
2020-02-27T00:00:00-32;2020-02-27;32;Hauts-de-France;0.56;6.32;3.44
2020-02-28T00:00:00-11;2020-02-28;11;Île-de-France;0.6;10.78;5.69
2020-04-21T00:00:00-75;2020-04-21;75;Nouvelle-Aquitaine;12.16;16.14;14.15
2020-04-21T00:00:00-52;2020-04-21;52;Pays de la Loire;10.95;18.85;14.9
2020-04-21T00:00:00-76;2020-04-21;76;Occitanie;13.09;16.3;14.7
2020-04-22T00:00:00-32;2020-04-22;32;Hauts-de-France;9.16;21.5;15.33
2020-04-22T00:00:00-44;2020-04-22;44;Grand Est;6.92;22.96;14.94
2020-04-22T00:00:00-84;2020-04-22;84;Auvergne-Rhône-Alpes;9.97;21.03;15.5
2020-04-23T00:00:00-93;2020-04-23;93;Provence-Alpes-Côte d'Azur;10.17;22.05;16.11
2020-04-23T00:00:00-24;2020-04-23;24;Centre-Val de Loire;7.82;24.17;15.99
2020-04-23T00:00:00-11;2020-04-23;11;Île-de-France;9.12;25.64;17.38
2020-04-24T00:00:00-27;2020-04-24;27;Bourgogne-Franche-Comté;7.47;24.48;15.98
2020-04-24T00:00:00-93;2020-04-24;93;Provence-Alpes-Côte d'Azur;9.45;21.85;15.65
2020-04-24T00:00:00-52;2020-04-24;52;Pays de la Loire;11.6;20.95;16.28
2020-04-24T00:00:00-94;2020-04-24;94;Corse;9.45;20.45;14.95
2020-04-24T00:00:00-11;2020-04-24;11;Île-de-France;11.0;24.86;17.93
2020-04-25T00:00:00-27;2020-04-25;27;Bourgogne-Franche-Comté;10.5;23.47;16.98
2020-04-25T00:00:00-76;2020-04-25;76;Occitanie;10.54;23.26;16.9
2020-04-26T00:00:00-28;2020-04-26;28;Normandie;6.66;19.58;13.12
2020-04-26T00:00:00-32;2020-04-26;32;Hauts-de-France;3.06;17.72;10.39
2020-04-27T00:00:00-53;2020-04-27;53;Bretagne;7.9;15.75;11.82
2020-04-27T00:00:00-11;2020-04-27;11;Île-de-France;8.68;24.56;16.62
2020-04-27T00:00:00-27;2020-04-27;27;Bourgogne-Franche-Comté;5.87;23.82;14.84
2020-04-27T00:00:00-75;2020-04-27;75;Nouvelle-Aquitaine;11.63;17.96;14.79
2020-04-28T00:00:00-53;2020-04-28;53;Bretagne;10.38;15.62;13.0
2020-04-28T00:00:00-24;2020-04-28;24;Centre-Val de Loire;11.17;18.47;14.82
2020-04-29T00:00:00-27;2020-04-29;27;Bourgogne-Franche-Comté;9.0;17.82;13.41
2020-04-29T00:00:00-93;2020-04-29;93;Provence-Alpes-Côte d'Azur;9.38;19.68;14.53
2020-04-30T00:00:00-94;2020-04-30;94;Corse;10.35;20.95;15.65
2020-04-30T00:00:00-52;2020-04-30;52;Pays de la Loire;8.7;15.4;12.05
2020-04-30T00:00:00-75;2020-04-30;75;Nouvelle-Aquitaine;10.59;17.4;14.0
2020-04-30T00:00:00-32;2020-04-30;32;Hauts-de-France;7.4;15.08;11.24
2020-04-30T00:00:00-27;2020-04-30;27;Bourgogne-Franche-Comté;10.5;15.27;12.88
2020-04-30T00:00:00-24;2020-04-30;24;Centre-Val de Loire;8.45;15.4;11.93
2020-05-01T00:00:00-53;2020-05-01;53;Bretagne;9.35;15.75;12.55
2020-05-01T00:00:00-44;2020-05-01;44;Grand Est;8.25;14.95;11.6
2020-05-01T00:00:00-27;2020-05-01;27;Bourgogne-Franche-Comté;9.25;15.58;12.42
2020-05-01T00:00:00-24;2020-05-01;24;Centre-Val de Loire;9.6;17.27;13.43
2020-05-02T00:00:00-94;2020-05-02;94;Corse;14.9;24.85;19.88
2020-05-02T00:00:00-32;2020-05-02;32;Hauts-de-France;6.96;14.78;10.87
2020-05-02T00:00:00-75;2020-05-02;75;Nouvelle-Aquitaine;13.45;18.61;16.03
2020-05-04T00:00:00-94;2020-05-04;94;Corse;12.45;21.4;16.92
2020-05-05T00:00:00-27;2020-05-05;27;Bourgogne-Franche-Comté;12.18;19.37;15.77
2020-05-05T00:00:00-84;2020-05-05;84;Auvergne-Rhône-Alpes;14.37;24.12;19.25
2020-05-05T00:00:00-94;2020-05-05;94;Corse;12.4;22.05;17.23
2020-05-06T00:00:00-27;2020-05-06;27;Bourgogne-Franche-Comté;10.07;20.15;15.11
2020-05-06T00:00:00-11;2020-05-06;11;Île-de-France;11.1;20.52;15.81
2020-05-06T00:00:00-75;2020-05-06;75;Nouvelle-Aquitaine;10.84;23.9;17.37
2020-05-06T00:00:00-53;2020-05-06;53;Bretagne;10.75;20.28;15.51
2020-05-06T00:00:00-52;2020-05-06;52;Pays de la Loire;10.1;21.6;15.85
2020-05-07T00:00:00-84;2020-05-07;84;Auvergne-Rhône-Alpes;7.36;24.62;15.99
2020-05-07T00:00:00-93;2020-05-07;93;Provence-Alpes-Côte d'Azur;12.45;24.38;18.42
2020-05-08T00:00:00-76;2020-05-08;76;Occitanie;13.69;24.68;19.19
2020-05-08T00:00:00-44;2020-05-08;44;Grand Est;6.29;25.52;15.91
2020-05-09T00:00:00-75;2020-05-09;75;Nouvelle-Aquitaine;14.87;24.76;19.82
2020-05-09T00:00:00-94;2020-05-09;94;Corse;10.7;21.6;16.15
2020-05-09T00:00:00-84;2020-05-09;84;Auvergne-Rhône-Alpes;10.85;24.93;17.89
2020-05-09T00:00:00-24;2020-05-09;24;Centre-Val de Loire;14.32;23.95;19.13
2020-05-10T00:00:00-84;2020-05-10;84;Auvergne-Rhône-Alpes;12.42;21.0;16.71
2020-05-10T00:00:00-94;2020-05-10;94;Corse;14.8;22.8;18.8
2020-05-10T00:00:00-75;2020-05-10;75;Nouvelle-Aquitaine;14.54;19.0;16.77
2020-05-10T00:00:00-44;2020-05-10;44;Grand Est;13.52;24.78;19.15
2020-05-10T00:00:00-11;2020-05-10;11;Île-de-France;14.06;22.94;18.5
2020-05-10T00:00:00-93;2020-05-10;93;Provence-Alpes-Côte d'Azur;13.48;19.33;16.41
2020-05-12T00:00:00-94;2020-05-12;94;Corse;14.95;22.95;18.95
2020-05-12T00:00:00-11;2020-05-12;11;Île-de-France;4.24;14.36;9.3
2020-05-12T00:00:00-27;2020-05-12;27;Bourgogne-Franche-Comté;3.03;14.35;8.69
2020-05-12T00:00:00-76;2020-05-12;76;Occitanie;9.66;16.25;12.95
2020-05-13T00:00:00-94;2020-05-13;94;Corse;14.95;24.15;19.55
2020-05-13T00:00:00-27;2020-05-13;27;Bourgogne-Franche-Comté;7.18;11.97;9.58
2020-05-13T00:00:00-93;2020-05-13;93;Provence-Alpes-Côte d'Azur;12.87;21.95;17.41
2020-05-13T00:00:00-32;2020-05-13;32;Hauts-de-France;3.16;14.06;8.61
2020-05-15T00:00:00-53;2020-05-15;53;Bretagne;5.42;15.58;10.5
2020-05-15T00:00:00-28;2020-05-15;28;Normandie;4.66;15.02;9.84
2020-05-15T00:00:00-84;2020-05-15;84;Auvergne-Rhône-Alpes;9.78;15.13;12.45
2020-05-16T00:00:00-44;2020-05-16;44;Grand Est;3.21;19.77;11.49
2020-05-16T00:00:00-53;2020-05-16;53;Bretagne;4.42;17.3;10.86
2020-05-17T00:00:00-53;2020-05-17;53;Bretagne;4.65;18.45;11.55
2020-05-17T00:00:00-24;2020-05-17;24;Centre-Val de Loire;5.88;20.52;13.2
2020-05-18T00:00:00-52;2020-05-18;52;Pays de la Loire;8.1;24.8;16.45
2020-05-18T00:00:00-44;2020-05-18;44;Grand Est;6.22;23.02;14.63
2020-05-21T00:00:00-84;2020-05-21;84;Auvergne-Rhône-Alpes;10.66;27.23;18.95
2020-05-22T00:00:00-76;2020-05-22;76;Occitanie;13.85;28.47;21.16
2020-05-22T00:00:00-93;2020-05-22;93;Provence-Alpes-Côte d'Azur;14.27;26.98;20.63
2020-05-22T00:00:00-27;2020-05-22;27;Bourgogne-Franche-Comté;11.98;27.8;19.89
2020-05-23T00:00:00-44;2020-05-23;44;Grand Est;10.25;17.29;13.77
2020-05-23T00:00:00-84;2020-05-23;84;Auvergne-Rhône-Alpes;11.48;21.21;16.35
2020-05-23T00:00:00-93;2020-05-23;93;Provence-Alpes-Côte d'Azur;14.23;26.13;20.18
2020-05-23T00:00:00-28;2020-05-23;28;Normandie;10.48;18.32;14.4
2020-05-24T00:00:00-32;2020-05-24;32;Hauts-de-France;9.6;17.6;13.6
2020-05-24T00:00:00-11;2020-05-24;11;Île-de-France;9.26;20.28;14.77
2020-05-24T00:00:00-52;2020-05-24;52;Pays de la Loire;6.8;22.6;14.7
2020-05-25T00:00:00-11;2020-05-25;11;Île-de-France;10.24;23.52;16.88
2020-05-25T00:00:00-53;2020-05-25;53;Bretagne;8.88;23.12;16.0
2020-05-26T00:00:00-75;2020-05-26;75;Nouvelle-Aquitaine;13.28;25.91;19.6
2020-05-26T00:00:00-32;2020-05-26;32;Hauts-de-France;9.52;24.36;16.94
2020-05-26T00:00:00-76;2020-05-26;76;Occitanie;12.79;27.79;20.29
2020-05-27T00:00:00-93;2020-05-27;93;Provence-Alpes-Côte d'Azur;15.85;24.9;20.38
2020-05-27T00:00:00-76;2020-05-27;76;Occitanie;12.73;26.95;19.84
2020-05-27T00:00:00-28;2020-05-27;28;Normandie;10.7;24.26;17.48
2020-05-28T00:00:00-84;2020-05-28;84;Auvergne-Rhône-Alpes;8.15;25.49;16.82
2020-05-28T00:00:00-76;2020-05-28;76;Occitanie;13.26;27.77;20.52
2020-05-29T00:00:00-27;2020-05-29;27;Bourgogne-Franche-Comté;10.25;23.6;16.92
2020-05-29T00:00:00-28;2020-05-29;28;Normandie;10.52;23.1;16.81
2020-05-29T00:00:00-24;2020-05-29;24;Centre-Val de Loire;11.22;25.0;18.11
2020-05-29T00:00:00-53;2020-05-29;53;Bretagne;12.7;26.05;19.38
2020-05-29T00:00:00-84;2020-05-29;84;Auvergne-Rhône-Alpes;9.45;24.46;16.96
2020-05-30T00:00:00-24;2020-05-30;24;Centre-Val de Loire;9.22;25.2;17.21
2020-05-31T00:00:00-11;2020-05-31;11;Île-de-France;12.78;23.28;18.03
2020-05-31T00:00:00-24;2020-05-31;24;Centre-Val de Loire;11.1;24.37;17.73
2020-05-31T00:00:00-94;2020-05-31;94;Corse;12.45;23.25;17.85
2020-05-31T00:00:00-28;2020-05-31;28;Normandie;10.7;23.68;17.19
2020-06-01T00:00:00-93;2020-06-01;93;Provence-Alpes-Côte d'Azur;12.68;24.58;18.63
2020-06-01T00:00:00-53;2020-06-01;53;Bretagne;11.45;24.82;18.14
2020-06-02T00:00:00-24;2020-06-02;24;Centre-Val de Loire;10.77;29.55;20.16
2020-06-02T00:00:00-75;2020-06-02;75;Nouvelle-Aquitaine;13.72;27.59;20.66
2020-06-02T00:00:00-27;2020-06-02;27;Bourgogne-Franche-Comté;10.5;28.43;19.47
2020-06-02T00:00:00-94;2020-06-02;94;Corse;14.15;24.4;19.28
2020-06-03T00:00:00-52;2020-06-03;52;Pays de la Loire;14.7;26.3;20.5
2020-06-03T00:00:00-28;2020-06-03;28;Normandie;11.38;23.22;17.3
2020-06-03T00:00:00-93;2020-06-03;93;Provence-Alpes-Côte d'Azur;14.15;24.73;19.44
2020-06-04T00:00:00-53;2020-06-04;53;Bretagne;12.1;16.42;14.26
2020-06-04T00:00:00-32;2020-06-04;32;Hauts-de-France;11.54;15.78;13.66
2020-06-05T00:00:00-11;2020-06-05;11;Île-de-France;10.82;17.58;14.2
2020-06-06T00:00:00-11;2020-06-06;11;Île-de-France;10.52;18.6;14.56
2020-06-06T00:00:00-93;2020-06-06;93;Provence-Alpes-Côte d'Azur;13.02;24.35;18.68
2020-06-07T00:00:00-84;2020-06-07;84;Auvergne-Rhône-Alpes;10.24;18.52;14.38
2020-06-07T00:00:00-28;2020-06-07;28;Normandie;9.22;18.0;13.61
2020-06-07T00:00:00-44;2020-06-07;44;Grand Est;7.55;18.44;12.99
2020-06-08T00:00:00-11;2020-06-08;11;Île-de-France;10.14;18.96;14.55
2020-06-08T00:00:00-84;2020-06-08;84;Auvergne-Rhône-Alpes;8.68;18.44;13.56
2020-06-09T00:00:00-28;2020-06-09;28;Normandie;6.64;17.8;12.22
2020-06-09T00:00:00-94;2020-06-09;94;Corse;12.7;23.15;17.92
2020-06-09T00:00:00-24;2020-06-09;24;Centre-Val de Loire;9.4;18.77;14.08
2020-06-10T00:00:00-93;2020-06-10;93;Provence-Alpes-Côte d'Azur;13.0;22.03;17.52
2020-06-11T00:00:00-53;2020-06-11;53;Bretagne;10.52;15.23;12.88
2020-06-11T00:00:00-32;2020-06-11;32;Hauts-de-France;10.36;21.58;15.97
2020-06-11T00:00:00-24;2020-06-11;24;Centre-Val de Loire;10.33;19.88;15.11
2020-06-11T00:00:00-44;2020-06-11;44;Grand Est;10.91;22.01;16.46
2020-06-11T00:00:00-76;2020-06-11;76;Occitanie;11.99;21.15;16.57
2020-06-12T00:00:00-28;2020-06-12;28;Normandie;12.56;19.86;16.21
2020-06-12T00:00:00-27;2020-06-12;27;Bourgogne-Franche-Comté;13.4;19.78;16.59
2020-06-12T00:00:00-93;2020-06-12;93;Provence-Alpes-Côte d'Azur;16.62;22.68;19.65
2020-06-12T00:00:00-24;2020-06-12;24;Centre-Val de Loire;12.27;21.15;16.71
2020-06-12T00:00:00-94;2020-06-12;94;Corse;13.45;26.6;20.02
2020-06-12T00:00:00-32;2020-06-12;32;Hauts-de-France;12.98;19.62;16.3
2020-06-13T00:00:00-24;2020-06-13;24;Centre-Val de Loire;10.6;22.08;16.34
2020-06-14T00:00:00-53;2020-06-14;53;Bretagne;12.0;20.15;16.08
2020-06-14T00:00:00-75;2020-06-14;75;Nouvelle-Aquitaine;13.26;21.65;17.46
2020-06-14T00:00:00-28;2020-06-14;28;Normandie;12.2;21.64;16.92
2020-06-15T00:00:00-94;2020-06-15;94;Corse;14.9;24.25;19.58
2020-06-15T00:00:00-93;2020-06-15;93;Provence-Alpes-Côte d'Azur;14.97;25.93;20.45
2020-06-15T00:00:00-28;2020-06-15;28;Normandie;12.16;20.86;16.51
2020-06-16T00:00:00-75;2020-06-16;75;Nouvelle-Aquitaine;13.73;20.25;16.99
2020-06-16T00:00:00-94;2020-06-16;94;Corse;13.8;24.35;19.08
2020-06-16T00:00:00-93;2020-06-16;93;Provence-Alpes-Côte d'Azur;15.57;25.3;20.43
2020-06-16T00:00:00-84;2020-06-16;84;Auvergne-Rhône-Alpes;11.01;22.48;16.75
2020-06-17T00:00:00-53;2020-06-17;53;Bretagne;11.4;18.55;14.98
2020-06-17T00:00:00-44;2020-06-17;44;Grand Est;12.19;18.72;15.46
2020-06-17T00:00:00-32;2020-06-17;32;Hauts-de-France;12.94;21.3;17.12
2020-06-17T00:00:00-94;2020-06-17;94;Corse;14.7;24.3;19.5
2020-06-18T00:00:00-84;2020-06-18;84;Auvergne-Rhône-Alpes;10.1;21.92;16.01
2020-06-18T00:00:00-53;2020-06-18;53;Bretagne;11.75;18.12;14.94
2020-06-19T00:00:00-94;2020-06-19;94;Corse;13.85;26.05;19.95
