STATUT,INSEE_COM,NOM_COM,INSEE_ARR,NOM_DEP,INSEE_DEP,NOM_REG,INSEE_REG,CODE_EPCI,NOM_COM_M,Prixm2
Commune simple,"02551",Neuville-sur-Margival,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",NEUVILLE-SUR-MARGIVAL,"1956"
Commune simple,"02400",Laffaux,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",LAFFAUX,
Commune simple,"02010",Allemant,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",ALLEMANT,"1615"
Commune simple,"02698",Sancy-les-Cheminots,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",SANCY-LES-CHEMINOTS,
Commune simple,"02064",Belleu,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",BELLEU,"1527"
Commune simple,"02036",Augy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",AUGY,
Commune simple,"02711",Serches,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",SERCHES,"1022"
Commune simple,"02230",Couvrelles,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",COUVRELLES,"625"
Commune simple,"02131",Bucy-le-Long,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",BUCY-LE-LONG,"1667"
Commune simple,"02620",Presles-et-Boves,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",PRESLES-ET-BOVES,"923"
Commune simple,"02780",Venizel,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",VENIZEL,"1293"
Commune simple,"02537",Nanteuil-la-Fosse,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",NANTEUIL-LA-FOSSE,"1834"
Commune simple,"02003",Acy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",ACY,"1324"
Commune simple,"02089",Billy-sur-Aisne,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",BILLY-SUR-AISNE,"1463"
Commune simple,"02564",Noyant-et-Aconin,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",NOYANT-ET-ACONIN,"1214"
Commune simple,"02012",Ambrief,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",AMBRIEF,
Commune simple,"02663",Rozières-sur-Crise,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200519",ROZIERES-SUR-CRISE,"1899"
Commune simple,"02763",Vasseny,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",VASSENY,
Commune simple,"02311",Filain,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",FILAIN,
Commune simple,"02224",Courcelles-sur-Vesle,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",COURCELLES-SUR-VESLE,"777"
Commune simple,"02110",Braine,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",BRAINE,"1278"
Commune simple,"02714",Sermoise,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",SERMOISE,"1592"
Commune simple,"02577",Ostel,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",OSTEL,
Commune simple,"02120",Brenelle,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",BRENELLE,
Commune simple,"02148",Celles-sur-Aisne,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",CELLES-SUR-AISNE,"1594"
Sous-préfecture,"02722",Soissons,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",SOISSONS,"1428"
Commune simple,"60032",Autrêches,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",AUTRECHES,"1393"
Commune simple,"02531",Moussy-Verneuil,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","240200592",MOUSSY-VERNEUIL,"882"
Commune simple,"02195",Ciry-Salsogne,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",CIRY-SALSOGNE,"1164"
Commune simple,"02167",Chassemy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",CHASSEMY,"1158"
Commune simple,"02805",Villeneuve-Saint-Germain,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",VILLENEUVE-SAINT-GERMAIN,"1284"
Commune simple,"02770",Vauxbuin,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",VAUXBUIN,"1415"
Commune simple,"02768",Vauxaillon,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",VAUXAILLON,"824"
Commune simple,"02765",Vaucelles-et-Beffecourt,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",VAUCELLES-ET-BEFFECOURT,"1137"
Commune simple,"02828",Vregny,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",VREGNY,
Commune simple,"02210",Condé-sur-Aisne,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",CONDE-SUR-AISNE,"1528"
Commune simple,"02682",Saint-Mard,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",SAINT-MARD,
Commune simple,"02432",Limé,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",LIME,"833"
Commune simple,"02751",Trucy,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","240200592",TRUCY,"1365"
Commune simple,"02205",Colligis-Crandelain,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",COLLIGIS-CRANDELAIN,"1063"
Commune simple,"02429",Lierval,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",LIERVAL,
Commune simple,"02158",Chamouille,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",CHAMOUILLE,"1308"
Commune simple,"02824",Vorges,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",VORGES,"1475"
Commune simple,"02106",Bourg-et-Comin,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","240200592",BOURG-ET-COMIN,"1347"
Commune simple,"02730",Soupir,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",SOUPIR,"933"
Commune simple,"02508",Monthenault,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",MONTHENAULT,"988"
Commune simple,"02773",Vauxtin,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",VAUXTIN,"1344"
Commune simple,"02581",Paars,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",PAARS,"959"
Commune simple,"02612",Pont-Arcy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",PONT-ARCY,
Commune simple,"02115",Braye-en-Laonnois,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","240200592",BRAYE-EN-LAONNOIS,"1035"
Commune simple,"02183",Chevregny,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","240200592",CHEVREGNY,"1144"
Commune simple,"02797",Viel-Arcy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",VIEL-ARCY,
Commune simple,"02263",Dhuizel,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200501",DHUIZEL,
Commune simple,"02583",Pancy-Courtecon,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","240200592",PANCY-COURTECON,
Commune simple,"02175",Chavigny,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",CHAVIGNY,"1944"
Commune simple,"02527",Morsain,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",MORSAIN,"972"
Commune simple,"02793",Vézaponin,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",VEZAPONIN,"1065"
Commune simple,"60438",Moulin-sous-Touvent,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",MOULIN-SOUS-TOUVENT,"1068"
Commune simple,"60445",Nampcel,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",NAMPCEL,"1520"
Commune simple,"02034",Audignicourt,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",AUDIGNICOURT,
Commune simple,"02704",Selens,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",SELENS,"1010"
Commune simple,"02750",Trosly-Loire,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",TROSLY-LOIRE,"1101"
Commune simple,"02795",Vic-sur-Aisne,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",VIC-SUR-AISNE,"1100"
Commune simple,"02767",Vauxrezis,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",VAUXREZIS,"994"
Commune simple,"60593",Saint-Pierre-lès-Bitry,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",SAINT-PIERRE-LES-BITRY,"1252"
Commune simple,"60025",Attichy,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",ATTICHY,"1585"
Commune simple,"02562",Nouvron-Vingré,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",NOUVRON-VINGRE,"1171"
Commune simple,"60145",Chelles,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",CHELLES,"1815"
Commune simple,"02762",Vassens,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",VASSENS,"1250"
Commune simple,"02528",Mortefontaine,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",MORTEFONTAINE,"1716"
Commune simple,"02254",Cutry,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",CUTRY,"938"
Commune simple,"02672",Saint-Bandry,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",SAINT-BANDRY,"1156"
Commune simple,"02667",Saconin-et-Breuil,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",SACONIN-ET-BREUIL,
Commune simple,"60184",Croutoy,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",CROUTOY,
Commune simple,"60188",Cuise-la-Motte,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",CUISE-LA-MOTTE,"1633"
Commune simple,"60569",Saint-Crépin-aux-Bois,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",SAINT-CREPIN-AUX-BOIS,
Commune simple,"60491",Pierrefonds,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",PIERREFONDS,"2080"
Commune simple,"60642",Tracy-le-Val,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000772",TRACY-LE-VAL,"1608"
Commune simple,"60021",Appilly,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",APPILLY,"1044"
Commune simple,"60610",Sempigny,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",SEMPIGNY,"1152"
Commune simple,"60647",Trosly-Breuil,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",TROSLY-BREUIL,"1680"
Commune simple,"60324",Jaulzy,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",JAULZY,"1066"
Commune simple,"02736",Tartiers,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",TARTIERS,"1818"
Commune simple,"02226",Courmelles,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",COURMELLES,"1559"
Commune simple,"02477",Mercin-et-Vaux,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",MERCIN-ET-VAUX,"1364"
Commune simple,"02326",Fontenoy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",FONTENOY,"1166"
Commune simple,"60167",Couloisy,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",COULOISY,"1711"
Commune simple,"02643",Ressons-le-Long,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",RESSONS-LE-LONG,"1396"
Commune simple,"60572",Saint-Étienne-Roilaye,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",SAINT-ETIENNE-ROILAYE,"1681"
Commune simple,"02087",Bieuxy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",BIEUXY,"2292"
Commune simple,"02159",Champs,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",CHAMPS,"1489"
Commune simple,"02043",Bagneux,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",BAGNEUX,
Commune simple,"60641",Tracy-le-Mont,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",TRACY-LE-MONT,"1720"
Commune simple,"02236",Crécy-au-Mont,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",CRECY-AU-MONT,"845"
Commune simple,"02415",Laversine,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",LAVERSINE,"1342"
Commune simple,"02071",Berny-Rivière,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",BERNY-RIVIERE,"1408"
Commune simple,"02616",Pont-Saint-Mard,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",PONT-SAINT-MARD,"973"
Commune simple,"02277",Épagny,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",EPAGNY,"1163"
Commune simple,"02593",Pasly,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",PASLY,"1255"
Commune simple,"60064",Berneuil-sur-Aisne,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",BERNEUIL-SUR-AISNE,"1910"
Commune simple,"02011",Ambleny,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",AMBLENY,"1382"
Commune simple,"60171",Courtieux,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000749",COURTIEUX,"1640"
Commune simple,"02363",Guny,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",GUNY,"878"
Commune simple,"02607",Ploisy,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",PLOISY,
Commune simple,"02514",Montigny-Lengrain,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",MONTIGNY-LENGRAIN,"1733"
Commune simple,"02673",Saint-Christophe-à-Berry,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","200071991",SAINT-CHRISTOPHE-A-BERRY,"1264"
Commune simple,"02253",Cuisy-en-Almont,"4",AISNE,"02",HAUTS-DE-FRANCE,"32","240200477",CUISY-EN-ALMONT,"1070"
Commune simple,"02014",Amigny-Rouy,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",AMIGNY-ROUY,"913"
Commune simple,"02335",Fressancourt,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",FRESSANCOURT,"1084"
Commune simple,"02217",Coucy-le-Château-Auffrique,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",COUCY-LE-CHATEAU-AUFFRIQUE,"1194"
Commune simple,"02716",Servais,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",SERVAIS,"997"
Commune simple,"02333",Fresnes,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",FRESNES,"903"
Commune simple,"02407",Laniscourt,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",LANISCOURT,"840"
Commune simple,"02661",Royaucourt-et-Chailvet,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",ROYAUCOURT-ET-CHAILVET,"1537"
Commune simple,"02191",Chivy-lès-Étouvelles,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",CHIVY-LES-ETOUVELLES,"948"
Commune simple,"02153",Cessières,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",CESSIERES,"1238"
Commune simple,"02671",Saint-Aubin,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",SAINT-AUBIN,"1275"
Commune simple,"60189",Cuts,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",CUTS,"1362"
Commune simple,"60059",Béhéricourt,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",BEHERICOURT,"1024"
Commune simple,"54576",Villers-le-Rond,"1",MEURTHE-ET-MOSELLE,"54",GRAND EST,"44","200043693",VILLERS-LE-ROND,
Commune simple,"02001",Abbécourt,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",ABBECOURT,"1133"
Commune simple,"02566",Ognes,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",OGNES,"1149"
Commune simple,"02461",Marest-Dampcourt,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",MAREST-DAMPCOURT,"987"
Commune simple,"02542",Neuflieux,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",NEUFLIEUX,"954"
Commune simple,"02834",Wissignicourt,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",WISSIGNICOURT,
Commune simple,"02478",Merlieux-et-Fouquerolles,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",MERLIEUX-ET-FOUQUEROLLES,"520"
Commune simple,"02719",Sinceny,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",SINCENY,"1110"
Commune simple,"02041",Autreville,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",AUTREVILLE,"1123"
Commune simple,"60389",Maucourt,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",MAUCOURT,"1928"
Commune simple,"02037",Aulnois-sous-Laon,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",AULNOIS-SOUS-LAON,"1278"
Commune simple,"02497",Mons-en-Laonnois,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",MONS-EN-LAONNOIS,"1254"
Commune simple,"02196",Clacy-et-Thierret,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",CLACY-ET-THIERRET,"1108"
Commune simple,"02707",Septvaux,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",SEPTVAUX,"896"
Commune simple,"02108",Bourguignon-sous-Montbavin,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",BOURGUIGNON-SOUS-MONTBAVIN,"665"
Commune simple,"02132",Bucy-lès-Cerny,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",BUCY-LES-CERNY,"1841"
Commune simple,"02080",Besny-et-Loizy,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",BESNY-ET-LOIZY,"1312"
Commune simple,"02489",Molinchart,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",MOLINCHART,"1271"
Commune simple,"02733",Suzy,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",SUZY,
Commune simple,"60519",Quesmy,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",QUESMY,"1429"
Commune simple,"60118",Caisnes,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",CAISNES,"1173"
Commune simple,"02107",Bourguignon-sous-Coucy,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",BOURGUIGNON-SOUS-COUCY,
Commune simple,"02631",Quierzy,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",QUIERZY,"1167"
Commune simple,"60270",Genvry,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",GENVRY,"1880"
Commune simple,"02086",Bichancourt,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",BICHANCOURT,"1266"
Commune simple,"02686",Saint-Paul-aux-Bois,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",SAINT-PAUL-AUX-BOIS,"2144"
Commune simple,"02151",Cerny-lès-Bucy,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",CERNY-LES-BUCY,"924"
Commune simple,"02599",Pierremande,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",PIERREMANDE,"963"
Commune simple,"02619",Prémontré,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",PREMONTRE,"1187"
Commune simple,"02329",Fourdrain,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",FOURDRAIN,"1083"
Commune simple,"60431",Morlincourt,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",MORLINCOURT,"1169"
Commune simple,"60507",Pontoise-lès-Noyon,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",PONTOISE-LES-NOYON,"1005"
Commune simple,"02049",Barisis-aux-Bois,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",BARISIS-AUX-BOIS,"995"
Commune simple,"02074",Bertaucourt-Epourdon,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",BERTAUCOURT-EPOURDON,"887"
Commune simple,"02680",Saint-Gobain,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",SAINT-GOBAIN,"993"
Commune simple,"02318",Folembray,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",FOLEMBRAY,"1134"
Commune simple,"02434",Lizy,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",LIZY,
Commune simple,"60129",Carlepont,"3",OISE,"60",HAUTS-DE-FRANCE,"32","246000756",CARLEPONT,"1497"
Commune simple,"02685",Saint-Nicolas-aux-Bois,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071785",SAINT-NICOLAS-AUX-BOIS,
Commune simple,"02301",Faucoucourt,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",FAUCOUCOURT,
Commune simple,"02140",Camelin,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",CAMELIN,"1281"
Préfecture,"02408",Laon,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",LAON,"1050"
Commune simple,"02632",Quincy-Basse,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",QUINCY-BASSE,
Commune simple,"02078",Besmé,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",BESME,
Commune simple,"02111",Brancourt-en-Laonnois,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200071769",BRANCOURT-EN-LAONNOIS,"1105"
Commune simple,"02561",Nouvion-le-Vineux,"2",AISNE,"02",HAUTS-DE-FRANCE,"32","200043495",NOUVION-LE-VINEUX,
Commune simple,"58227",Saint-Amand-en-Puisaye,"4",NIEVRE,"58",BOURGOGNE-FRANCHE-COMTE,"27","200067130",SAINT-AMAND-EN-PUISAYE,"933"
Commune simple,"89340",Sainte-Colombe-sur-Loing,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",SAINTE-COLOMBE-SUR-LOING,
Commune simple,"89073",Champignelles,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",CHAMPIGNELLES,"1134"
Commune simple,"58033",Bitry,"4",NIEVRE,"58",BOURGOGNE-FRANCHE-COMTE,"27","200067130",BITRY,"1089"
Commune simple,"58032",Billy-sur-Oisy,"2",NIEVRE,"58",BOURGOGNE-FRANCHE-COMTE,"27","200067429",BILLY-SUR-OISY,"884"
Commune simple,"89254",Mézilles,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",MEZILLES,"870"
Commune simple,"89033",Beauvoir,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",BEAUVOIR,"1068"
Commune simple,"58012",Arquian,"4",NIEVRE,"58",BOURGOGNE-FRANCHE-COMTE,"27","200067130",ARQUIAN,"1182"
Commune simple,"58270",Saint-Vérain,"4",NIEVRE,"58",BOURGOGNE-FRANCHE-COMTE,"27","200067130",SAINT-VERAIN,"851"
Commune simple,"89215",Lain,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",LAIN,"500"
Commune simple,"89273",Moutiers-en-Puisaye,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",MOUTIERS-EN-PUISAYE,"1322"
Commune simple,"89367",Saints-en-Puisaye,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",SAINTS-EN-PUISAYE,"1062"
Commune simple,"58036",Bouhy,"4",NIEVRE,"58",BOURGOGNE-FRANCHE-COMTE,"27","200067130",BOUHY,"771"
Commune simple,"45079",Le Charme,"1",LOIRET,"45",CENTRE-VAL DE LOIRE,"24","200067676",LE CHARME,"1317"
Commune simple,"89158",Étais-la-Sauvin,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",ETAIS-LA-SAUVIN,"892"
Commune simple,"89046",Bléneau,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",BLENEAU,"1121"
Commune simple,"89416",Thury,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",THURY,"873"
Commune simple,"89251",Merry-la-Vallée,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","248900524",MERRY-LA-VALLEE,"1185"
Commune simple,"89216",Lainsecq,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",LAINSECQ,"814"
Commune simple,"89139",Diges,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",DIGES,"960"
Commune simple,"89221",Leugny,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",LEUGNY,"942"
Commune simple,"89286",Parly,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",PARLY,"1312"
Commune simple,"89325",Ronchères,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",RONCHERES,
Commune simple,"89462",Villeneuve-les-Genêts,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",VILLENEUVE-LES-GENETS,"781"
Commune simple,"89147",Dracy,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",DRACY,"855"
Commune simple,"89472",Villiers-Saint-Benoît,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",VILLIERS-SAINT-BENOIT,"1054"
Commune simple,"89117",Coulangeron,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",COULANGERON,"1284"
Commune simple,"89419",Toucy,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",TOUCY,"1217"
Commune simple,"89173",Fontaines,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",FONTAINES,"982"
Commune simple,"55118",Cléry-le-Grand,"3",MEUSE,"55",GRAND EST,"44","200066132",CLERY-LE-GRAND,
Commune simple,"89426",Val-de-Mercy,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",VAL-DE-MERCY,"1050"
Commune simple,"89217",Lalande,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",LALANDE,"2326"
Commune simple,"89368",Saint-Sauveur-en-Puisaye,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",SAINT-SAUVEUR-EN-PUISAYE,"1074"
Commune simple,"89228",Lindry,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067114",LINDRY,"1552"
Commune simple,"89408",Tannerre-en-Puisaye,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",TANNERRE-EN-PUISAYE,"860"
Commune simple,"89272",Moulins-sur-Ouanne,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",MOULINS-SUR-OUANNE,"1370"
Commune simple,"89331",Sainpuits,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",SAINPUITS,"991"
Commune simple,"89148",Druyes-les-Belles-Fontaines,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",DRUYES-LES-BELLES-FONTAINES,"1168"
Commune simple,"58094",Dampierre-sous-Bouhy,"4",NIEVRE,"58",BOURGOGNE-FRANCHE-COMTE,"27","200067130",DAMPIERRE-SOUS-BOUHY,"958"
Commune simple,"89344",Saint-Fargeau,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",SAINT-FARGEAU,"968"
Commune simple,"89383",Sementron,"1",YONNE,"89",BOURGOGNE-FRANCHE-COMTE,"27","200067130",SEMENTRON,"1356"
