rentree_scolaire;academie;code_du_departement;departement;uai;nom_de_l_etablissment;code_insee_de_la_commune;nom_de_la_commune;secteur;ips
2021-2022;NICE;083;VAR;0830325C;ECOLE PRIMAIRE NELLY OVADIA;83139;TOURTOUR;public;95.8
2021-2022;NICE;083;VAR;0830336P;ECOLE PRIMAIRE VARAGES;83145;VARAGES;public;85.8
2021-2022;NICE;083;VAR;0830353H;ECOLE PRIMAIRE LEO LAGRANGE 2;83126;LA SEYNE SUR MER;public;116.4
2021-2022;NICE;083;VAR;0830360R;ECOLE PRIMAIRE REYNIER;83129;SIX FOURS LES PLAGES;public;109.3
2021-2022;NICE;083;VAR;0830378K;ECOLE PRIMAIRE JEAN AICARD;83137;TOULON;public;95.8
2021-2022;NICE;083;VAR;0830386U;ECOLE PRIMAIRE LE BRUSQUET;83137;TOULON;public;85.3
2021-2022;NICE;083;VAR;0830405P;ECOLE PUITS DE MARIN;83110;ROUGIERS;public;110.9
2021-2022;NICE;083;VAR;0830441D;ECOLE PRIMAIRE LES QUATRE VENTS;83125;SEILLONS SOURCE D ARGENS;public;113.4
2021-2022;NICE;083;VAR;0830443F;ECOLE ELEMENTAIRE LUCIE AUBRAC;83126;LA SEYNE SUR MER;public;70.9
2021-2022;NICE;083;VAR;0830468H;ECOLE PRIMAIRE LA PEYROUA;83086;LE MUY;public;96.9
2021-2022;NICE;083;VAR;0830479V;ECOLE PRIMAIRE MARCEL AUMERAN;83094;LE PLAN DE LA TOUR;public;102.1
2021-2022;NICE;083;VAR;0830480W;EPPU DES BESSILLONS;83095;PONTEVES;public;106.8
2021-2022;NICE;083;VAR;0830485B;ECOLE PRIMAIRE MARCEL PAGNOL;83098;LE PRADET;public;110.3
2021-2022;NICE;083;VAR;0830502V;ECOLE PRIMAIRE MICHEL ZUNINO 1;83062;LA GARDE;public;85.2
2021-2022;NICE;083;VAR;0830503W;ECOLE PRIMAIRE MICHEL ZUNINO 2;83062;LA GARDE;public;93.2
2021-2022;NICE;083;VAR;0830504X;ECOLE PRIMAIRE LUCIE TARDIVIER;83062;LA GARDE;public;113.4
2021-2022;NICE;083;VAR;0830523T;ECOLE PRIMAIRE PAULE HUMBERT;83069;HYERES;public;101.0
2021-2022;NICE;083;VAR;0830553A;ECOLE PRIMAIRE CHATEAUDOUBLE;83038;CHATEAUDOUBLE;public;96.6
2021-2022;NICE;083;VAR;0830575Z;ECOLE PRIMAIRE JEAN JAURES;83050;DRAGUIGNAN;public;89.0
2021-2022;NICE;083;VAR;0830588N;ECOLE PRIMAIRE RENE CASSIN;83056;FIGANIERES;public;109.5
2021-2022;NICE;083;VAR;0830598Z;ECOLE PRIMAIRE CAIS I;83061;FREJUS;public;100.8
2021-2022;NICE;083;VAR;0830613R;ECOLE PRIMAIRE ARTIGNOSC VERDON;83005;ARTIGNOSC SUR VERDON;public;84.3
2021-2022;NICE;083;VAR;0830626E;ECOLE PRIMAIRE DES TANNERIES;83017;BELGENTIER;public;111.1
2021-2022;NICE;083;VAR;0830632L;ECOLE PRIMAIRE BRAS;83021;BRAS;public;105.5
2021-2022;NICE;083;VAR;0830656M;ECOLE PRIMAIRE LE BRULAT;83035;LE CASTELLET;public;115.1
2021-2022;NICE;083;VAR;0830720G;ECOLE ELEMENTAIRE PIERRE DE RONSARD;83144;LA VALETTE DU VAR;public;114.8
2021-2022;NICE;083;VAR;0830736Z;ECOLE PRIMAIRE FREDERIC GAGLIOLO;83008;BAGNOLS EN FORET;public;120.4
2021-2022;NICE;083;VAR;0830738B;ECOLE PRIMAIRE CALLAS;83028;CALLAS;public;101.3
2021-2022;NICE;083;VAR;0830753T;ECOLE PRIMAIRE PAUL ARENE;83050;DRAGUIGNAN;public;90.8
2021-2022;NICE;083;VAR;0830849X;ECOLE PRIMAIRE PRIVEE INSTITUTION NOTRE DAME;83130;SOLLIES PONT;privé sous contrat;124.7
2021-2022;NICE;083;VAR;0830850Y;ECOLE PRIMAIRE PRIVEE SAINTE PHILOMENE;83137;TOULON;privé sous contrat;119.9
2021-2022;NICE;083;VAR;0830851Z;ECOLE PRIMAIRE PRIVEE JEAN XXIII;83137;TOULON;privé sous contrat;117.7
2021-2022;NICE;083;VAR;0830866R;ECOLE PRIMAIRE PRIVEE COURS STANISLAS;83118;SAINT RAPHAËL;privé sous contrat;126.9
2021-2022;NICE;083;VAR;0830876B;ECOLE PRIMAIRE JEAN JAURES;83004;LES ARCS;public;103.4
2021-2022;NICE;083;VAR;0830898A;ECOLE PRIMAIRE VALBOURDIN;83137;TOULON;public;106.4
2021-2022;NICE;083;VAR;0830934P;ECOLE PRIMAIRE PAUL BERT;83027;LA CADIERE D AZUR;public;110.0
2021-2022;NICE;083;VAR;0830936S;ECOLE PRIMAIRE GEORGES GUYNEMER;83069;HYERES;public;108.7
2021-2022;NICE;083;VAR;0830937T;ECOLE PRIMAIRE JEAN ZAY;83126;LA SEYNE SUR MER;public;67.1
2021-2022;NICE;083;VAR;0830938U;ECOLE PRIMAIRE JEAN AICARD;83054;LA FARLEDE;public;112.9
2021-2022;NICE;083;VAR;0830944A;ECOLE PRIMAIRE DOCTEUR VARENNE;83043;COLLOBRIERES;public;99.9
2021-2022;NICE;083;VAR;0831001M;ECOLE ELEMENTAIRE FREDERIC MIREUR;83050;DRAGUIGNAN;public;90.3
2021-2022;NICE;083;VAR;0831004R;ECOLE PRIMAIRE CLARET;83137;TOULON;public;102.2
2021-2022;NICE;083;VAR;0831030U;ECOLE PRIMAIRE LA COUDOULIERE EUGENE MONTAGNE;83129;SIX FOURS LES PLAGES;public;114.5
2021-2022;NICE;083;VAR;0831034Y;ECOLE PRIMAIRE JEAN DE FLORETTE;83112;SAINT CYR SUR MER;public;120.1
2021-2022;NICE;083;VAR;0831044J;ECOLE PRIMAIRE LES LONES;83129;SIX FOURS LES PLAGES;public;113.3
2021-2022;NICE;083;VAR;0831129B;ECOLE PRIMAIRE LE PETIT DEFENDS;83118;SAINT RAPHAËL;public;114.0
2021-2022;NICE;083;VAR;0831132E;ECOLE PRIMAIRE LA ROSERAIE;83036;CAVALAIRE SUR MER;public;103.3
2021-2022;NICE;083;VAR;0831155E;ECOLE PRIMAIRE PAUL CEZANNE;83120;SAINT ZACHARIE;public;94.9
2021-2022;NICE;083;VAR;0831158H;ECOLE PRIMAIRE LES TROIS SOURCES;83063;LA GARDE FREINET;public;93.2
2021-2022;NICE;083;VAR;0831167T;ECOLE PRIMAIRE CLAUDE DURAND;83069;HYERES;public;92.4
2021-2022;NICE;083;VAR;0831175B;ECOLE ELEMENTAIRE GUY MENUT;83131;SOLLIES TOUCAS;public;112.8
2021-2022;NICE;083;VAR;0831319H;ECOLE PRIMAIRE PRIVEE SAINTE MARTHE;83050;DRAGUIGNAN;privé sous contrat;118.2
2021-2022;NICE;083;VAR;0831385E;ECOLE PRIMAIRE SAINT ROCH;83137;TOULON;public;76.5
2021-2022;NICE;083;VAR;0831415M;ECOLE PRIMAIRE ECOLE M2;83097;POURRIERES;public;122.0
2021-2022;NICE;083;VAR;0831426Z;ECOLE PRIMAIRE LA VERNETTE;83123;SANARY SUR MER;public;117.1
2021-2022;NICE;083;VAR;0831428B;ECOLE PRIMAIRE JEAN GAVOT;83016;LE BEAUSSET;public;117.4
2021-2022;NICE;083;VAR;0831429C;ECOLE PRIMAIRE PAUL ROUX;83061;FREJUS;public;109.8
2021-2022;NICE;083;VAR;0831432F;ECOLE PRIMAIRE SAINT JOHN PERSE GIENS;83069;HYERES;public;110.7
2021-2022;NICE;083;VAR;0831462N;ECOLE PRIMAIRE JEAN JAURES;83073;LE LUC;public;85.1
2021-2022;NICE;083;VAR;0831463P;ECOLE PRIMAIRE LEOPOLD CARPE;83104;RIANS;public;112.6
2021-2022;NICE;083;VAR;0831524F;ECOLE PRIMAIRE MARCEL PAGNOL;83047;LA CRAU;public;112.5
2021-2022;NICE;083;VAR;0831649S;ECOLE ELEMENTAIRE AURELIEN;83061;FREJUS;public;121.9
2021-2022;NICE;083;VAR;0831702Z;ECOLE ELEMENTAIRE JEAN MOULIN;83049;CUERS;public;101.4
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840148E;ECOLE PRIMAIRE;84098;ROAIX;public;108.2
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840159S;ECOLE PRIMAIRE EMILE ZOLA;84137;VAISON LA ROMAINE;public;100.3
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840179N;ECOLE PRIMAIRE FERNAND PERRIN;84034;CAUMONT SUR DURANCE;public;107.5
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840184U;ECOLE PRIMAIRE CHARLES DE GAULLE;84035;CAVAILLON;public;69.4
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840196G;ECOLE PRIMAIRE LA ROQUETTE;84038;CHEVAL BLANC;public;117.0
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840212Z;ECOLE PRIMAIRE;84108;SAINT DIDIER;public;106.9
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840237B;ECOLE PRIMAIRE;84010;LA BASTIDONNE;public;115.2
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840254V;ECOLE PRIMAIRE LA BURLIERE;84089;PERTUIS;public;103.2
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840278W;ECOLE PRIMAIRE (COUSTELLET);84025;CABRIERES D AVIGNON;public;105.1
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840293M;ECOLE PRIMAIRE LES JAVONES;84055;JONQUERETTES;public;115.6
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840297S;ECOLE PRIMAIRE;84107;SAINT CHRISTOL;public;85.9
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840321T;ECOLE PRIMAIRE MARTIGNAN;84087;ORANGE;public;106.3
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840324W;ECOLE PRIMAIRE JOLIOT CURIE;84091;PIOLENC;public;103.2
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840325X;ECOLE PRIMAIRE LE PETIT PRINCE;84106;SAINTE CECILE LES VIGNES;public;103.8
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840356F;ECOLE PRIMAIRE JEAN MOULIN;84078;MONDRAGON;public;90.3
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840382J;ECOLE PRIMAIRE SAINT GABRIEL;84007;AVIGNON;public;98.9
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840384L;ECOLE ELEMENTAIRE JEAN HENRI FABRE B;84007;AVIGNON;public;74.1
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840416W;ECOLE PRIMAIRE MARIE MAURON;84122;SARRIANS;public;91.3
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840461V;ECOLE PRIMAIRE;84140;VAUGINES;public;119.5
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840463X;ECOLE PRIMAIRE;84145;VILLARS;public;108.2
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840469D;ECOLE PRIMAIRE LA GARENNE;84004;AUBIGNAN;public;99.8
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840486X;ECOLE PRIMAIRE CANTON NORD GROUPE B;84031;CARPENTRAS;public;85.5
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840494F;ECOLE PRIMAIRE LES AMANDIERS A;84031;CARPENTRAS;public;65.9
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840518G;ECOLE ELEMENTAIRE;84082;MORMOIRON;public;104.1
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840598U;ECOLE PRIMAIRE DE LA COMBE;84131;TAILLADES;public;116.5
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840634H;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;84007;AVIGNON;privé sous contrat;113.3
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840637L;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;84119;SAINT SATURNIN LES AVIGNON;privé sous contrat;119.2
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840653D;ECOLE PRIMAIRE;84102;ROUSSILLON;public;104.7
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840654E;ECOLE PRIMAIRE PIERRE GOUJON;84036;CHATEAUNEUF DE GADAGNE;public;122.8
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840655F;ECOLE PRIMAIRE;84139;FONTAINE DE VAUCLUSE;public;103.3
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840676D;ECOLE PRIMAIRE LA CALADE;84126;SEGURET;public;118.5
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840679G;ECOLE PRIMAIRE LES AMANDIERS;84029;CAMARET SUR AIGUES;public;106.5
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840681J;ECOLE PRIMAIRE (JEAN BEYS);84054;L ISLE SUR LA SORGUE;public;106.9
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840683L;ECOLE PRIMAIRE;84028;CAIRANNE;public;115.5
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840703H;ECOLE PRIMAIRE LES OLIVADES;84007;AVIGNON;public;65.8
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840706L;ECOLE PRIMAIRE;84062;LAGNES;public;113.7
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840708N;ECOLE PRIMAIRE HENRI BOSCO;84092;LE PONTET;public;85.3
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840782U;ECOLE PRIMAIRE LES PINS;84067;LORIOL DU COMTAT;public;110.2
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840795H;ECOLE ELEMENTAIRE LES JARDINS;84141;VEDENE;public;107.3
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840799M;ECOLE PRIMAIRE JEAN DE LA FONTAINE;84092;LE PONTET;public;96.5
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840913L;ECOLE PRIMAIRE COUDOULET;84087;ORANGE;public;105.0
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840920U;ECOLE PRIMAIRE MARCEL RIPERT;84080;MONTEUX;public;89.6
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840930E;ECOLE PRIMAIRE HENRI CREVAT;84089;PERTUIS;public;109.7
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840980J;ECOLE PRIMAIRE PIERRE AUGIER;84089;PERTUIS;public;108.4
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0840991W;ECOLE PRIMAIRE RENE CHAR;84054;L ISLE SUR LA SORGUE;public;106.3
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0841038X;ECOLE PRIMAIRE PRIVEE ST CHARLES;84007;AVIGNON;privé sous contrat;120.1
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0841050K;ECOLE PRIMAIRE PUBLIQUE;84088;PERNES LES FONTAINES;public;110.8
2021-2022;AIX-MARSEILLE;084;VAUCLUSE;0841110A;ECOLE PRIMAIRE LUCIE AUBRAC;84080;MONTEUX;public;98.4
2021-2022;NANTES;085;VENDEE;0850199E;ECOLE PRIMAIRE PUBLIQUE;85006;APREMONT;public;92.4
2021-2022;NANTES;085;VENDEE;0850229M;ECOLE PRIMAIRE PUBLIQUE FRANCOIS TRUHAUT;85028;BOUILLE COURDAULT;public;97.9
2021-2022;NANTES;085;VENDEE;0850243C;ECOLE PRIMAIRE PUBLIQUE LES P TITS MARRONS;85040;LA CAILLERE SAINT HILAIRE;public;88.5
2021-2022;NANTES;085;VENDEE;0850264A;ECOLE PRIMAIRE PUBLIQUE HAMEAU DE PUYBELLIARD;85051;CHANTONNAY;public;87.3
2021-2022;NANTES;085;VENDEE;0850276N;ECOLE ELEMENTAIRE PUBLIQUE LES NOUETTES;85194;LES SABLES D OLONNE;public;100.0
2021-2022;NANTES;085;VENDEE;0850280T;ECOLE PRIMAIRE PUBLIQUE CASTELGUIBERTINE;85061;CHATEAU GUIBERT;public;98.9
2021-2022;NANTES;085;VENDEE;0850300P;ECOLE PRIMAIRE PUBLIQUE ST EXUPERY;85082;LES EPESSES;public;98.6
2021-2022;NANTES;085;VENDEE;0850378Z;ECOLE PRIMAIRE PUBLIQUE;85139;LE MAZEAU;public;102.0
2021-2022;NANTES;085;VENDEE;0850380B;ECOLE PRIMAIRE PUBLIQUE LA PIERRE BLEUE;85140;LA MEILLERAIE TILLAY;public;88.5
2021-2022;NANTES;085;VENDEE;0850399X;ECOLE PRIMAIRE PUBLIQUE LES SOURCES;85158;MOUZEUIL SAINT MARTIN;public;93.6
2021-2022;NANTES;085;VENDEE;0850429E;ECOLE PRIMAIRE PUBLIQUE LES PETITS PERUSIENS;85179;POIROUX;public;94.4
2021-2022;NANTES;085;VENDEE;0850435L;ECOLE ELEMENTAIRE PUBLIQUE LES DEUX LAYS;85188;LA REORTHE;public;93.1
2021-2022;NANTES;085;VENDEE;0850441T;ECOLE ELEMENTAIRE PUBLIQUE R ROBUCHON;85177;LES VELLUIRE SUR VENDEE;public;80.2
2021-2022;NANTES;085;VENDEE;0850458L;ECOLE ELEMENTAIRE PUBLIQUE LAENNEC;85191;LA ROCHE SUR YON;public;85.3
2021-2022;NANTES;085;VENDEE;0850472B;ECOLE ELEMENTAIRE PUBLIQUE MONTJOIE;85191;LA ROCHE SUR YON;public;104.4
2021-2022;NANTES;085;VENDEE;0850494A;ECOLE PRIMAIRE PUBLIQUE JACQUES MOREAU;85202;SAINTE CECILE;public;94.5
2021-2022;NANTES;085;VENDEE;0850524H;ECOLE PRIMAIRE PUBLIQUE LA FRADINIERE;85226;SAINT HILAIRE DE RIEZ;public;88.0
2021-2022;NANTES;085;VENDEE;0850528M;ECOLE PRIMAIRE PUBLIQUE JACQUES CHARPENTREAU;85227;SAINT HILAIRE DES LOGES;public;97.0
2021-2022;NANTES;085;VENDEE;0850539Z;ECOLE PRIMAIRE PUBLIQUE;85233;SAINT JEAN DE BEUGNE;public;98.3
2021-2022;NANTES;085;VENDEE;0850544E;ECOLE PRIMAIRE PUBLIQUE OROUET;85234;SAINT JEAN DE MONTS;public;103.3
2021-2022;NANTES;085;VENDEE;0850548J;ECOLE PRIMAIRE PUBLIQUE L OISEAU BLEU;85239;SAINT MAIXENT SUR VIE;public;93.7
2021-2022;NANTES;085;VENDEE;0850550L;ECOLE PRIMAIRE PUBLIQUE DES FARFADETS;85244;SAINT MARTIN DE FRAIGNEAU;public;91.7
2021-2022;NANTES;085;VENDEE;0850561Y;ECOLE PRIMAIRE PUBLIQUE DE LA TERRE CONQUISE;85255;SAINT MICHEL EN L HERM;public;83.7
2021-2022;NANTES;085;VENDEE;0850581V;ECOLE PRIMAIRE PUBLIQUE SABLIER DU FRENE;85019;BELLEVIGNY;public;106.7
2021-2022;NANTES;085;VENDEE;0850587B;ECOLE ELEMENTAIRE PUBLIQUE;85284;SOULLANS;public;101.5
2021-2022;NANTES;085;VENDEE;0850617J;ECOLE ELEMENTAIRE PUBLIQUE C BOURON;85092;FONTENAY LE COMTE;public;81.8
2021-2022;NANTES;085;VENDEE;0850628W;ECOLE ELEMENTAIRE PUBLIQUE HENRY SIMON;85226;SAINT HILAIRE DE RIEZ;public;102.0
2021-2022;NANTES;085;VENDEE;0850629X;ECOLE ELEMENTAIRE PUBLIQUE DE LA PLAGE;85234;SAINT JEAN DE MONTS;public;99.4
2021-2022;NANTES;085;VENDEE;0850655A;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;85198;SAINT AUBIN DES ORMEAUX;privé sous contrat;106.7
2021-2022;NANTES;085;VENDEE;0850657C;ECOLE ELEMENTAIRE PRIVEE NOTRE DAME;85200;SAINT AVAUGOURD DES LANDES;privé sous contrat;106.6
2021-2022;NANTES;085;VENDEE;0850661G;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;85204;SAINT CHRISTOPHE DU LIGNERON;privé sous contrat;103.7
2021-2022;NANTES;085;VENDEE;0850670S;ECOLE PRIMAIRE PRIVEE L ENVOL;85211;SAINTE FLAIVE DES LOUPS;privé sous contrat;106.7
2021-2022;NANTES;085;VENDEE;0850694T;ECOLE PRIMAIRE PRIVEE SACRE COEUR;85051;CHANTONNAY;privé sous contrat;105.0
2021-2022;NANTES;085;VENDEE;0850705E;ECOLE PRIMAIRE PRIVEE NOTRE DAME;85197;MONTREVERD;privé sous contrat;98.8
2021-2022;NANTES;085;VENDEE;0850725B;ECOLE ELEMENTAIRE PRIVEE JEANNE D ARC;85291;THORIGNY;privé sous contrat;100.8
2021-2022;NANTES;085;VENDEE;0850742V;ECOLE PRIMAIRE PRIVEE SAPINAUD;85302;CHANVERRIE;privé sous contrat;115.9
2021-2022;NANTES;085;VENDEE;0850791Y;ECOLE PRIMAIRE PRIVEE NOTRE DAME BOURG SOUS LA ROCHE;85191;LA ROCHE SUR YON;privé sous contrat;120.9
2021-2022;NANTES;085;VENDEE;0850803L;ECOLE PRIMAIRE PRIVEE MIXTE LE MARAIS BLEU;85226;SAINT HILAIRE DE RIEZ;privé sous contrat;108.8
2021-2022;NANTES;085;VENDEE;0850806P;ECOLE PRIMAIRE PRIVEE SAINT LOUIS;85227;SAINT HILAIRE DES LOGES;privé sous contrat;106.5
2021-2022;NANTES;085;VENDEE;0850818C;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;85236;SAINT JULIEN DES LANDES;privé sous contrat;96.5
2021-2022;NANTES;085;VENDEE;0850830R;ECOLE PRIMAIRE PRIVEE SAINT LOUIS;85247;SAINT MARTIN DES TILLEULS;privé sous contrat;99.3
2021-2022;NANTES;085;VENDEE;0850836X;ECOLE PRIMAIRE PRIVEE SAINT JEAN BOSCO;85251;SAINT MAURICE DES NOUES;privé sous contrat;85.8
2021-2022;NANTES;085;VENDEE;0850853R;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;85008;AUBIGNY LES CLOUZEAUX;privé sous contrat;115.6
2021-2022;NANTES;085;VENDEE;0850865D;ECOLE ELEMENTAIRE PRIVEE SAINT JOSEPH;85080;DOIX LES FONTAINES;privé sous contrat;101.0
2021-2022;NANTES;085;VENDEE;0850868G;ECOLE PRIMAIRE PRIVEE MIXTE SAINT JOSEPH;85082;LES EPESSES;privé sous contrat;110.9
2021-2022;NANTES;085;VENDEE;0850892H;ECOLE PRIMAIRE PRIVEE SAINT ANTOINE;85094;FOUSSAIS PAYRE;privé sous contrat;104.5
2021-2022;NANTES;085;VENDEE;0850898P;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;85097;LA GAUBRETIERE;privé sous contrat;106.6
2021-2022;NANTES;085;VENDEE;0850906Y;ECOLE PRIMAIRE PRIVEE SOEUR EMMANUELLE;85037;BREUIL BARRET;privé sous contrat;95.1
2021-2022;NANTES;085;VENDEE;0850908A;ECOLE PRIMAIRE PRIVEE MIXTE PIERRE MONNEREAU;85038;LES BROUZILS;privé sous contrat;109.9
2021-2022;NANTES;085;VENDEE;0850912E;ECOLE PRIMAIRE PRIVEE NOTRE DAME;85039;LA BRUFFIERE;privé sous contrat;100.2
2021-2022;NANTES;085;VENDEE;0850923S;ECOLE PRIMAIRE PRIVEE NOTRE DAME;85047;CHALLANS;privé sous contrat;108.2
2021-2022;NANTES;085;VENDEE;0850932B;ECOLE PRIMAIRE PRIVEE LA SOURCE;85152;LES ACHARDS;privé sous contrat;105.8
2021-2022;NANTES;085;VENDEE;0850950W;ECOLE PRIMAIRE PRIVEE NAZARETH;85065;CHAVAGNES EN PAILLERS;privé sous contrat;98.0
2021-2022;NANTES;085;VENDEE;0850951X;ECOLE PRIMAIRE PRIVEE CLAIRE ET FRANCOIS D ASSISE;85066;CHAVAGNES LES REDOUX;privé sous contrat;102.5
2021-2022;NANTES;085;VENDEE;0850956C;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;85002;L AIGUILLON SUR VIE;privé sous contrat;98.0
2021-2022;NANTES;085;VENDEE;0850977A;ECOLE PRIMAIRE PRIVEE;85015;BEAUFOU;privé sous contrat;105.5
2021-2022;NANTES;085;VENDEE;0850985J;ECOLE PRIMAIRE PRIVEE MIXTE ST AUGUSTIN;85019;BELLEVIGNY;privé sous contrat;115.2
2021-2022;NANTES;085;VENDEE;0850997X;ECOLE PRIMAIRE PRIVEE SACRE COEUR;85026;LA BOISSIERE DES LANDES;privé sous contrat;98.0
2021-2022;NANTES;085;VENDEE;0851000A;ECOLE PRIMAIRE PRIVEE JEANNE D ARC;85029;BOUIN;privé sous contrat;100.4
2021-2022;NANTES;085;VENDEE;0851004E;ECOLE PRIMAIRE PRIVEE MIXTE SAINTE MARIE;85031;LE BOUPERE;privé sous contrat;98.1
2021-2022;NANTES;085;VENDEE;0851008J;ECOLE PRIMAIRE PRIVEE SAINTE FAMILLE;85128;LUCON;privé sous contrat;106.0
2021-2022;NANTES;085;VENDEE;0851018V;ECOLE PRIMAIRE PRIVEE MIXTE SAINT JOSEPH;85146;MONTAIGU VENDEE;privé sous contrat;96.9
2021-2022;NANTES;085;VENDEE;0851052G;ECOLE PRIMAIRE PRIVEE NOTRE DAME;85129;LES LUCS SUR BOULOGNE;privé sous contrat;116.9
2021-2022;NANTES;085;VENDEE;0851054J;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;85130;MACHE;privé sous contrat;93.7
2021-2022;NANTES;085;VENDEE;0851064V;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;85138;MARTINET;privé sous contrat;98.7
2021-2022;NANTES;085;VENDEE;0851066X;ECOLE PRIMAIRE PRIVEE JEANNE D ARC;85140;LA MEILLERAIE TILLAY;privé sous contrat;97.6
2021-2022;NANTES;085;VENDEE;0851078K;ECOLE PRIMAIRE PRIVEE STE ANNE DES PUYS;85147;MONTOURNAIS;privé sous contrat;96.9
2021-2022;NANTES;085;VENDEE;0851085T;ECOLE PRIMAIRE PRIVEE SAINT HILAIRE;85151;MORTAGNE SUR SEVRE;privé sous contrat;104.1
2021-2022;NANTES;085;VENDEE;0851093B;ECOLE PRIMAIRE PRIVEE ST JEAN BAPTISTE;85155;MOUILLERON LE CAPTIF;privé sous contrat;125.1
2021-2022;NANTES;085;VENDEE;0851099H;ECOLE PRIMAIRE PRIVEE SAINTE ELISABETH;85158;MOUZEUIL SAINT MARTIN;privé sous contrat;102.8
2021-2022;NANTES;085;VENDEE;0851114Z;ECOLE ELEMENTAIRE PUBLIQUE GASTON CHAISSAC;85084;ESSARTS EN BOCAGE;public;96.6
2021-2022;NANTES;085;VENDEE;0851116B;ECOLE PRIMAIRE PUBLIQUE FRANCOIS RABELAIS;85133;MAILLEZAIS;public;101.0
2021-2022;NANTES;085;VENDEE;0851117C;ECOLE ELEMENTAIRE PUBLIQUE PYRAMIDES;85191;LA ROCHE SUR YON;public;73.8
2021-2022;NANTES;085;VENDEE;0851122H;ECOLE PRIMAIRE PUBLIQUE;85290;THIRE;public;107.6
2021-2022;NANTES;085;VENDEE;0851155U;ECOLE ELEMENTAIRE PUBLIQUE LES JARDINS;85146;MONTAIGU VENDEE;public;113.0
2021-2022;NANTES;085;VENDEE;0851172M;ECOLE ELEMENTAIRE PUBLIQUE PIERRE MENANTEAU;85081;DOMPIERRE SUR YON;public;110.1
2021-2022;NANTES;085;VENDEE;0851187D;ECOLE ELEMENTAIRE PUBLIQUE ANGELMIERE;85191;LA ROCHE SUR YON;public;99.8
2021-2022;NANTES;085;VENDEE;0851203W;ECOLE ELEMENTAIRE PUBLIQUE PONT BOILEAU;85191;LA ROCHE SUR YON;public;73.8
2021-2022;NANTES;085;VENDEE;0851241M;ECOLE PRIMAIRE PUBLIQUE JEAN MOULIN;85128;LUCON;public;84.2
