rentree_scolaire;academie;code_du_departement;departement;uai;nom_de_l_etablissment;code_insee_de_la_commune;nom_de_la_commune;secteur;ips
2021-2022;LILLE;062;PAS-DE-CALAIS;0620079Z;COLLEGE HENRI WALLON;62270;DIVION;public;81.7
2021-2022;LILLE;062;PAS-DE-CALAIS;0620097U;COLLEGE ROMAIN ROLLAND;62443;HERSIN COUPIGNY;public;94.6
2021-2022;LILLE;062;PAS-DE-CALAIS;0620123X;COLLEGE RENE CASSIN;62528;LOOS EN GOHELLE;public;93.1
2021-2022;LILLE;062;PAS-DE-CALAIS;0620165T;COLLEGE ESPLANADE;62765;SAINT OMER;public;98.6
2021-2022;LILLE;062;PAS-DE-CALAIS;0620194Z;COLLEGE JEAN ROSTAND;62506;LICQUES;public;96.7
2021-2022;LILLE;062;PAS-DE-CALAIS;0620196B;COLLEGE JEAN JAURES;62193;CALAIS;public;86.0
2021-2022;LILLE;062;PAS-DE-CALAIS;0622108E;COLLEGE PRIVE SAINT FRANCOIS;62170;BOUVIGNY BOYEFFLES;privé sous contrat;113.5
2021-2022;LILLE;062;PAS-DE-CALAIS;0622112J;COLLEGE PRIVE SAINT BERTULPHE;62364;FRUGES;privé sous contrat;98.5
2021-2022;LILLE;062;PAS-DE-CALAIS;0622117P;COLLEGE PRIVE SAINTE AUSTREBERTHE;62588;MONTREUIL;privé sous contrat;120.5
2021-2022;LILLE;062;PAS-DE-CALAIS;0622125Y;COLLEGE PRIVE LES LOUEZ DIEU;62037;ANZIN SAINT AUBIN;privé sous contrat;134.7
2021-2022;LILLE;062;PAS-DE-CALAIS;0622128B;COLLEGE PRIVE NOTRE DAME;62108;BERCK;privé sous contrat;107.5
2021-2022;LILLE;062;PAS-DE-CALAIS;0622130D;COLLEGE PRIVE SAINT JOSEPH DE NAVARIN;62160;BOULOGNE SUR MER;privé sous contrat;103.5
2021-2022;LILLE;062;PAS-DE-CALAIS;0622134H;COLLEGE PRIVE SAINT DRUON;62215;CARVIN;privé sous contrat;112.8
2021-2022;LILLE;062;PAS-DE-CALAIS;0622137L;COLLEGE PRIVE SACRE COEUR;62361;FREVENT;privé sous contrat;100.2
2021-2022;LILLE;062;PAS-DE-CALAIS;0622268D;COLLEGE JEAN MOULIN;62083;BARLIN;public;88.2
2021-2022;LILLE;062;PAS-DE-CALAIS;0622269E;COLLEGE ANATOLE FRANCE;62617;NOEUX LES MINES;public;86.3
2021-2022;LILLE;062;PAS-DE-CALAIS;0622422W;COLLEGE JEAN JACQUES ROUSSEAU;62065;AVION;public;87.2
2021-2022;LILLE;062;PAS-DE-CALAIS;0622425Z;COLLEGE PAUL VERLAINE;62119;BETHUNE;public;81.8
2021-2022;LILLE;062;PAS-DE-CALAIS;0622427B;COLLEGE DU PAYS DE L ALLOEU;62491;LAVENTIE;public;115.9
2021-2022;LILLE;062;PAS-DE-CALAIS;0622575M;COLLEGE BLAISE PASCAL;62525;LONGUENESSE;public;95.4
2021-2022;LILLE;062;PAS-DE-CALAIS;0622578R;COLLEGE JEAN ROSTAND;62737;SAINS EN GOHELLE;public;92.0
2021-2022;LILLE;062;PAS-DE-CALAIS;0622793Z;COLLEGE DAVID MARCELLE;62133;BILLY MONTIGNY;public;83.6
2021-2022;LILLE;062;PAS-DE-CALAIS;0623570U;COLLEGE PRIVE SAINT PIERRE;62193;CALAIS;privé sous contrat;114.8
2021-2022;LILLE;062;PAS-DE-CALAIS;0623759Z;COLLEGE LES ARGOUSIERS;62645;OYE PLAGE;public;97.7
2021-2022;LILLE;062;PAS-DE-CALAIS;0623865P;COLLEGE LOUIS BLERIOT;62774;SANGATTE;public;111.8
2021-2022;LILLE;062;PAS-DE-CALAIS;0623919Y;COLLEGE LEONARD DE VINCI;62215;CARVIN;public;89.5
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0630006P;COLLEGE JEAN AUGUSTE SENEZE;63010;ARLANC;public;91.7
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0630008S;COLLEGE DU PAVIN;63038;BESSE ET SAINT ANASTAISE;public;112.1
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0630009T;COLLEGE DU BEFFROI;63040;BILLOM;public;110.8
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0630017B;COLLEGE CHAMPCLAUX;63103;CHATEL GUYON;public;122.2
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0630057V;COLLEGE ALEXANDRE VIALATTE;63314;SAINT AMANT ROCHE SAVINE;public;85.3
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0630060Y;COLLEGE ALEXANDRE VARENNE;63338;SAINT ELOY LES MINES;public;87.8
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0630062A;COLLEGE DE LIZINIAT;63352;SAINT GERMAIN LEMBRON;public;106.9
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0631081H;COLLEGE PRIVE SAINT JOSEPH;63014;AUBIERE;privé sous contrat;107.2
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0631121B;COLLEGE JEAN VILAR;63300;RIOM;public;113.2
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0631407M;COLLEGE PRIVE SAINTE JEANNE D ARC;63430;THIERS;privé sous contrat;99.2
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0631502R;COLLEGE CHARLES BAUDELAIRE;63113;CLERMONT FERRAND;public;72.9
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0631503S;COLLEGE JULES FERRY;63050;BRASSAC LES MINES;public;94.4
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0631604B;COLLEGE LES PRES;63178;ISSOIRE;public;102.2
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0631733S;COLLEGE PRIVE SAINT PIERRE;63125;COURPIERE;privé sous contrat;108.4
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0631763Z;COLLEGE PIERRE MENDES FRANCE;63300;RIOM;public;108.6
2021-2022;CLERMONT-FERRAND;063;PUY-DE-DOME;0631773K;COLLEGE ROGER QUILLIOT;63113;CLERMONT FERRAND;public;99.4
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0640007K;COLLEGE D OSSAU;64062;ARUDY;public;97.2
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0640008L;COLLEGE D ARZACQ ARRAZIGUET;64063;ARZACQ ARRAZIGUET;public;111.2
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0640036S;COLLEGE PIERRE JELIOTE;64324;LASSEUBE;public;118.0
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0640069C;COLLEGE LA CITADELLE;64485;SAINT JEAN PIED DE PORT;public;99.0
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0640071E;COLLEGE FELIX PECAUT;64499;SALIES DE BEARN;public;107.2
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0640119G;COLLEGE PRIVE URSUYA;64256;HASPARREN;privé sous contrat;108.2
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0640121J;COLLEGE PRIVE NOTRE DAME;64335;LESCAR;privé sous contrat;104.0
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0640144J;COLLEGE PRIVE NOTRE DAME;64102;BAYONNE;privé sous contrat;108.1
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0640151S;COLLEGE PRIVE GROUPE SCOLAIRE ST VINCENT;64260;HENDAYE;privé sous contrat;108.2
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0640212H;COLLEGE MARRACQ;64102;BAYONNE;public;114.4
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0641391P;COLLEGE SIMIN PALAY;64335;LESCAR;public;117.6
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0641392R;COLLEGE ERROBI;64160;CAMBO LES BAINS;public;108.8
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0641509T;COLLEGE HENRI IV;64417;NAY;public;107.4
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0641559X;COLLEGE MAURICE RAVEL;64483;SAINT JEAN DE LUZ;public;100.4
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0641560Y;COLLEGE GASTON FEBUS;64430;ORTHEZ;public;98.8
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0641656C;COLLEGE PRIVE SAINT FRANCOIS;64371;MAULEON LICHARRE;privé sous contrat;109.2
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0641702C;COLLEGE PRIVE IKASTOLA XALBADOR;64160;CAMBO LES BAINS;privé sous contrat;129.6
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0641941M;COLLEGE PRIVE PIARRES LARZABAL;64189;CIBOURE;privé sous contrat;118.0
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0642010M;COLLEGE PRIVE SAINTE BERNADETTE;64445;PAU;privé sous contrat;74.7
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0642011N;COLLEGE PRIVE LO COLLEGI CALANDRETA GASCONHA;64445;PAU;privé sous contrat;131.8
2021-2022;BORDEAUX;064;PYRENEES-ATLANTIQUES;0642095E;COLLEGE INNOVANT PIERRE EMMANUEL;64445;PAU;public;88.2
2021-2022;TOULOUSE;065;HAUTES-PYRENEES;0650033H;COLLEGE MASSEY;65440;TARBES;public;97.9
2021-2022;TOULOUSE;065;HAUTES-PYRENEES;0650036L;COLLEGE DU VAL D ARROS;65447;TOURNAY;public;110.1
2021-2022;TOULOUSE;065;HAUTES-PYRENEES;0650037M;COLLEGE D ASTARAC BIGORRE;65452;TRIE SUR BAISE;public;100.1
2021-2022;TOULOUSE;065;HAUTES-PYRENEES;0650089U;COLLEGE BLANCHE ODIN;65059;BAGNERES DE BIGORRE;public;113.9
2021-2022;TOULOUSE;065;HAUTES-PYRENEES;0650740B;COLLEGE PYRENEES;65440;TARBES;public;98.5
2021-2022;TOULOUSE;065;HAUTES-PYRENEES;0650880D;COLLEGE PRIVE JEANNE D ARC;65440;TARBES;privé sous contrat;117.0
2021-2022;MONTPELLIER;066;PYRENEES-ORIENTALES;0660016J;COLLEGE LA GARRIGOLE;66136;PERPIGNAN;public;74.9
2021-2022;MONTPELLIER;066;PYRENEES-ORIENTALES;0660018L;COLLEGE MADAME DE SEVIGNE;66136;PERPIGNAN;public;71.4
2021-2022;MONTPELLIER;066;PYRENEES-ORIENTALES;0660029Y;COLLEGE JOSEPH CALVET;66187;SAINT PAUL DE FENOUILLET;public;91.0
2021-2022;MONTPELLIER;066;PYRENEES-ORIENTALES;0660051X;COLLEGE ALBERT CAMUS;66136;PERPIGNAN;public;67.1
2021-2022;MONTPELLIER;066;PYRENEES-ORIENTALES;0660058E;COLLEGE PRIVE SAINT LOUIS DE GONZAGUE;66136;PERPIGNAN;privé sous contrat;123.0
2021-2022;MONTPELLIER;066;PYRENEES-ORIENTALES;0660061H;COLLEGE PRIVE MAINTENON;66136;PERPIGNAN;privé sous contrat;118.6
2021-2022;MONTPELLIER;066;PYRENEES-ORIENTALES;0660521H;COLLEGE PAU CASALS;66028;CABESTANY;public;105.6
2021-2022;MONTPELLIER;066;PYRENEES-ORIENTALES;0660653B;COLLEGE JULES VERNE;66195;LE SOLER;public;100.8
2021-2022;STRASBOURG;067;BAS-RHIN;0670056X;COLLEGE PIERRE CLAUDE;67434;SARRE UNION;public;96.6
2021-2022;STRASBOURG;067;BAS-RHIN;0670065G;COLLEGE LECLERC;67447;SCHILTIGHEIM;public;85.3
2021-2022;STRASBOURG;067;BAS-RHIN;0670076U;COLLEGE ALBERT CAMUS;67472;SOUFFLENHEIM;public;109.0
2021-2022;STRASBOURG;067;BAS-RHIN;0670105A;COLLEGE LEZAY MARNESIA;67482;STRASBOURG;public;71.1
2021-2022;STRASBOURG;067;BAS-RHIN;0671508A;COLLEGE JACQUES TWINGER;67482;STRASBOURG;public;78.6
2021-2022;STRASBOURG;067;BAS-RHIN;0671603D;COLLEGE PRIVE DES MISSIONS AFRICAINES;67180;HAGUENAU;privé sous contrat;124.9
2021-2022;STRASBOURG;067;BAS-RHIN;0671608J;COLLEGE PRIVE INSTITUTION LA PROVIDENCE FONDATION PROVIDENCE RIBEAUVILLE;67482;STRASBOURG;privé sous contrat;138.9
2021-2022;STRASBOURG;067;BAS-RHIN;0671686U;COLLEGE PAUL WERNERT;67001;ACHENHEIM;public;121.9
2021-2022;STRASBOURG;067;BAS-RHIN;0671689X;COLLEGE ANDRE MALRAUX;67519;LA WANTZENAU;public;124.5
2021-2022;STRASBOURG;067;BAS-RHIN;0671741D;COLLEGE DE L EICHEL;67095;DIEMERINGEN;public;101.1
2021-2022;STRASBOURG;067;BAS-RHIN;0671825V;COLLEGE FRANCOIS TRUFFAUT;67482;STRASBOURG;public;68.7
2021-2022;STRASBOURG;067;BAS-RHIN;0671915T;COLLEGE INTERNATIONAL DE L ESPLANADE;67482;STRASBOURG;public;111.8
2021-2022;STRASBOURG;067;BAS-RHIN;0671956M;COLLEGE DU PARC;67218;ILLKIRCH GRAFFENSTADEN;public;108.4
2021-2022;STRASBOURG;067;BAS-RHIN;0672078V;COLLEGE EUROPE;67348;OBERNAI;public;110.9
2021-2022;STRASBOURG;067;BAS-RHIN;0672128Z;COLLEGE JEAN MONNET;67482;STRASBOURG;public;85.9
2021-2022;STRASBOURG;067;BAS-RHIN;0672132D;COLLEGE FREPPEL;67348;OBERNAI;public;122.0
2021-2022;STRASBOURG;067;BAS-RHIN;0672193V;COLLEGE DE LA SOUFFEL;67375;PFULGRIESHEIM;public;129.5
2021-2022;STRASBOURG;067;BAS-RHIN;0672194W;COLLEGE NELSON MANDELA;67218;ILLKIRCH GRAFFENSTADEN;public;103.4
2021-2022;STRASBOURG;067;BAS-RHIN;0672254L;COLLEGE LES SEPT ARPENTS;67471;SOUFFELWEYERSHEIM;public;105.0
2021-2022;STRASBOURG;067;BAS-RHIN;0672298J;COLLEGE PRIVE INSTITUTION SAINTE PHILOMENE;67180;HAGUENAU;privé sous contrat;123.0
2021-2022;STRASBOURG;067;BAS-RHIN;0672304R;COLLEGE PRIVE ECOLE AQUIBA;67482;STRASBOURG;privé sous contrat;140.0
2021-2022;STRASBOURG;067;BAS-RHIN;0672306T;COLLEGE PRIVE LE GYMNASE LUCIE BERGER ET JEAN STURM;67482;STRASBOURG;privé sous contrat;143.1
2021-2022;STRASBOURG;068;HAUT-RHIN;0680009R;COLLEGE PFEFFEL;68066;COLMAR;public;76.7
2021-2022;STRASBOURG;068;HAUT-RHIN;0680014W;COLLEGE ADELAIDE HAUTVAL;68090;FERRETTE;public;105.3
2021-2022;STRASBOURG;068;HAUT-RHIN;0680021D;COLLEGE JULES VERNE;68154;ILLZACH;public;87.9
2021-2022;STRASBOURG;068;HAUT-RHIN;0680065B;COLLEGE RENE SCHICKELE;68297;SAINT LOUIS;public;88.6
2021-2022;STRASBOURG;068;HAUT-RHIN;0680088B;COLLEGE VICTOR HUGO;68066;COLMAR;public;112.4
2021-2022;STRASBOURG;068;HAUT-RHIN;0680111B;COLLEGE SAINT EXUPERY;68224;MULHOUSE;public;70.6
2021-2022;STRASBOURG;068;HAUT-RHIN;0680112C;COLLEGE LEON GAMBETTA;68271;RIEDISHEIM;public;103.2
2021-2022;STRASBOURG;068;HAUT-RHIN;0681395X;COLLEGE FRANCOIS VILLON;68224;MULHOUSE;public;67.8
2021-2022;STRASBOURG;068;HAUT-RHIN;0681661L;INSTITUTION SAINTE JEANNE D ARC;68224;MULHOUSE;privé sous contrat;124.3
2021-2022;STRASBOURG;068;HAUT-RHIN;0682017Y;COLLEGE NATHAN KATZ;68060;BURNHAUPT LE HAUT;public;118.8
2021-2022;LYON;069;RHONE;0690002C;COLLEGE ASA PAULINI;69009;ANSE;public;122.7
2021-2022;LYON;069;RHONE;0690016T;COLLEGE FRANCOIS BROSSETTE;69066;COURS;public;93.0
2021-2022;LYON;069;RHONE;0690036P;COLLEGE VICTOR SCHOELCHER;69389;LYON 9E ARRONDISSEMENT;public;75.1
2021-2022;LYON;069;RHONE;0690078K;COLLEGE VAL D ARGENT;69201;SAINTE FOY L ARGENTIERE;public;112.6
2021-2022;LYON;069;RHONE;0690131T;COLLEGE RAOUL DUFY;69383;LYON 3E ARRONDISSEMENT;public;112.4
2021-2022;LYON;069;RHONE;0690546U;COLLEGE PRIVE FROMENTE;69194;SAINT DIDIER AU MONT D OR;privé sous contrat;143.0
2021-2022;LYON;069;RHONE;0690551Z;COLLEGE PRIVE LA XAVIERE;69259;VENISSIEUX;privé sous contrat;114.7
2021-2022;LYON;069;RHONE;0690590S;COLLEGE PRIVE SAINTE MARIE;69066;COURS;privé sous contrat;100.0
2021-2022;LYON;069;RHONE;0690604G;COLLEGE PRIVE NOTRE DAME DE BELLECOMBE;69386;LYON 6E ARRONDISSEMENT;privé sous contrat;132.9
2021-2022;LYON;069;RHONE;0691481K;COLLEGE LAURENT MOURGUET;69081;ECULLY;public;97.4
2021-2022;LYON;069;RHONE;0691498D;COLLEGE MARIA CASARES;69286;RILLIEUX LA PAPE;public;77.6
2021-2022;LYON;069;RHONE;0691614E;COLLEGE LEONARD DE VINCI;69271;CHASSIEU;public;126.0
2021-2022;LYON;069;RHONE;0691666L;COLLEGE AIME CESAIRE;69256;VAULX EN VELIN;public;77.4
2021-2022;LYON;069;RHONE;0691669P;COLLEGE VICTOR GRIGNARD;69388;LYON 8E ARRONDISSEMENT;public;88.6
2021-2022;LYON;069;RHONE;0691670R;COLLEGE JEAN CHARCOT;69385;LYON 5E ARRONDISSEMENT;public;89.2
2021-2022;LYON;069;RHONE;0691674V;COLLEGE LES PIERRES DOREES;69024;VAL D OINGT;public;120.8
2021-2022;LYON;069;RHONE;0691736M;COLLEGE JEAN DE TOURNES;69088;FONTAINES SUR SAONE;public;111.0
2021-2022;LYON;069;RHONE;0692160Y;COLLEGE GERARD PHILIPE;69290;SAINT PRIEST;public;96.4
2021-2022;LYON;069;RHONE;0692340U;COLLEGE HENRI LONGCHAMBON;69388;LYON 8E ARRONDISSEMENT;public;73.2
2021-2022;LYON;069;RHONE;0692346A;COLLEGE PIERRE DE RONSARD;69141;MORNANT;public;123.0
2021-2022;LYON;069;RHONE;0692420F;COLLEGE MAURICE UTRILLO;69115;LIMAS;public;94.7
2021-2022;LYON;069;RHONE;0692583H;COLLEGE PAUL VALLON;69091;GIVORS;public;81.3
2021-2022;LYON;069;RHONE;0692694D;COLLEGE ANTOINE DE SAINT EXUPERY;69384;LYON 4E ARRONDISSEMENT;public;113.4
2021-2022;LYON;069;RHONE;0692696F;COLLEGE JEAN MOULIN;69385;LYON 5E ARRONDISSEMENT;public;123.8
2021-2022;LYON;069;RHONE;0692699J;COLLEGE CLAUDE BERNARD;69264;VILLEFRANCHE SUR SAONE;public;99.7
2021-2022;LYON;069;RHONE;0692923C;COLLEGE PRIVE ASSOMPTION BELLEVUE;69142;LA MULATIERE;privé sous contrat;127.1
2021-2022;LYON;069;RHONE;0692937T;COLLEGE PRIVE LA FAVORITE SAINTE THERESE;69385;LYON 5E ARRONDISSEMENT;privé sous contrat;135.2
2021-2022;LYON;069;RHONE;0692943Z;COLLEGE PRIVE SAINT JOSEPH;69244;TASSIN LA DEMI LUNE;privé sous contrat;147.1
2021-2022;LYON;069;RHONE;0693243A;COLLEGE PRIVE LA XAVIERE;69270;CHAPONNAY;privé sous contrat;134.2
2021-2022;LYON;069;RHONE;0694191F;COLLEGE LA TOURETTE;69381;LYON 1ER ARRONDISSEMENT;public;134.6
2021-2022;BESANCON;070;HAUTE-SAONE;0700005A;COLLEGE DUPLESSIS DEVILLE;70227;FAUCOGNEY ET LA MER;public;102.4
2021-2022;BESANCON;070;HAUTE-SAONE;0700026Y;COLLEGE ALBERT MATHIEZ;70334;MARNAY;public;113.5
2021-2022;BESANCON;070;HAUTE-SAONE;0700045U;COLLEGE ALBERT JACQUARD;70310;LURE;public;101.4
2021-2022;BESANCON;070;HAUTE-SAONE;0700056F;COLLEGE PRIVE SAINT COLOMBAN;70311;LUXEUIL LES BAINS;privé sous contrat;105.8
2021-2022;BESANCON;070;HAUTE-SAONE;0700065R;COLLEGE PRIVE SAINTE ANNE SAINT JOSEPH;70310;LURE;privé sous contrat;95.3
2021-2022;BESANCON;070;HAUTE-SAONE;0700785Y;COLLEGE JEAN MACE;70550;VESOUL;public;106.4
2021-2022;BESANCON;070;HAUTE-SAONE;0700786Z;COLLEGE JACQUES BREL;70550;VESOUL;public;84.2
2021-2022;BESANCON;070;HAUTE-SAONE;0700895T;COLLEGE VICTOR SCHOELCHER;70120;CHAMPAGNEY;public;104.2
2021-2022;BESANCON;070;HAUTE-SAONE;0700925A;COLLEGE LES MILLE ETANGS;70339;MELISEY;public;98.4
2021-2022;BESANCON;070;HAUTE-SAONE;0701002J;COLLEGE PRIVE LE MARTEROY;70550;VESOUL;privé sous contrat;114.1
2021-2022;BESANCON;070;HAUTE-SAONE;0701036W;COLLEGE RENE CASSIN;70388;NOIDANS LES VESOUL;public;105.7
2021-2022;DIJON;071;SAONE-ET-LOIRE;0710034B;COLLEGE LES DIMES;71158;CUISERY;public;100.3
2021-2022;DIJON;071;SAONE-ET-LOIRE;0710038F;COLLEGE CLAUDE GABRIEL BOUTHIERE;71192;ETANG SUR ARROUX;public;99.5
2021-2022;DIJON;071;SAONE-ET-LOIRE;0710056A;COLLEGE JEAN MOULIN;71306;MONTCEAU LES MINES;public;75.9
2021-2022;DIJON;071;SAONE-ET-LOIRE;0710060E;COLLEGE ANNE FRANK;71310;MONTCHANIN;public;95.8
2021-2022;DIJON;071;SAONE-ET-LOIRE;0710064J;COLLEGE EN FLEURETTE;71417;SAINT GENGOUX LE NATIONAL;public;103.5
2021-2022;DIJON;071;SAONE-ET-LOIRE;0710536X;COLLEGE JACQUES PREVERT;71076;CHALON SUR SAONE;public;88.0
2021-2022;DIJON;071;SAONE-ET-LOIRE;0710537Y;COLLEGE ROBERT DOISNEAU;71076;CHALON SUR SAONE;public;81.6
2021-2022;DIJON;071;SAONE-ET-LOIRE;0711146K;COLLEGE BOIS DES DAMES;71419;SAINT GERMAIN DU BOIS;public;97.5
2021-2022;DIJON;071;SAONE-ET-LOIRE;0711490J;COLLEGE VIVANT DENON;71445;SAINT MARCEL;public;101.0
2021-2022;DIJON;071;SAONE-ET-LOIRE;0711585M;COLLEGE LOUIS ARAGON;71118;CHATENOY LE ROYAL;public;91.7
2021-2022;NANTES;072;SARTHE;0720002L;COLLEGE NORMANDIE MAINE;72005;ANCINNES;public;107.7
2021-2022;NANTES;072;SARTHE;0720004N;COLLEGE RENE CASSIN;72023;BALLON SAINT MARS;public;99.2
2021-2022;NANTES;072;SARTHE;0720023J;COLLEGE PETIT VERSAILLES;72154;LA FLECHE;public;96.0
2021-2022;NANTES;072;SARTHE;0720024K;COLLEGE BELLE VUE;72168;LOUE;public;102.8
2021-2022;NANTES;072;SARTHE;0720040C;COLLEGE AMBROISE PARE;72181;LE MANS;public;116.6
2021-2022;NANTES;072;SARTHE;0720058X;COLLEGE GABRIEL GOUSSAULT;72373;VIBRAYE;public;98.9
2021-2022;NANTES;072;SARTHE;0720081X;COLLEGE ALAIN FOURNIER;72181;LE MANS;public;74.7
2021-2022;NANTES;072;SARTHE;0720797A;COLLEGE JOSEPHINE BAKER;72181;LE MANS;public;71.3
2021-2022;NANTES;072;SARTHE;0720799C;COLLEGE JEAN DE L EPINE;72181;LE MANS;public;108.8
2021-2022;NANTES;072;SARTHE;0720836T;COLLEGE PRIVE PSALLETTE SAINT VINCENT;72181;LE MANS;privé sous contrat;115.7
2021-2022;NANTES;072;SARTHE;0720847E;COLLEGE LOUIS CORDELET;72231;PARIGNE L EVEQUE;public;109.6
2021-2022;NANTES;072;SARTHE;0720983C;COLLEGE PRIVE MAUPERTUIS ST BENOIT;72181;LE MANS;privé sous contrat;85.0
2021-2022;NANTES;072;SARTHE;0720987G;COLLEGE COSTA GAVRAS;72181;LE MANS;public;53.8
2021-2022;NANTES;072;SARTHE;0721089T;COLLEGE COURTANVAUX;72035;BESSE SUR BRAYE;public;94.8
2021-2022;NANTES;072;SARTHE;0721090U;COLLEGE JOSEPH WEISMANN;72181;LE MANS;public;108.4
2021-2022;NANTES;072;SARTHE;0721262F;COLLEGE BERENGERE DE NAVARRE;72181;LE MANS;public;97.5
2021-2022;NANTES;072;SARTHE;0721304B;COLLEGE JACQUES PREVERT;72243;PONTVALLAIN;public;104.3
2021-2022;NANTES;072;SARTHE;0721363R;COLLEGE BERTHELOT;72181;LE MANS;public;103.0
2021-2022;NANTES;072;SARTHE;0721405L;COLLEGE PRIVE NOTRE DAME;72154;LA FLECHE;privé sous contrat;106.6
2021-2022;NANTES;072;SARTHE;0721408P;COLLEGE PRIVE SAINTE ANNE;72264;SABLE SUR SARTHE;privé sous contrat;100.8
2021-2022;GRENOBLE;073;SAVOIE;0730002F;COLLEGE JOVET;73006;AIME LA PLAGNE;public;115.8
2021-2022;GRENOBLE;073;SAVOIE;0730044B;COLLEGE ERNEST PERRIER DE LA BATHIE;73303;UGINE;public;97.9
2021-2022;GRENOBLE;073;SAVOIE;0730045C;COLLEGE CHARLES DULLIN;73330;YENNE;public;111.1
2021-2022;GRENOBLE;073;SAVOIE;0730853F;COLLEGE MARLIOZ;73008;AIX LES BAINS;public;113.8
2021-2022;GRENOBLE;073;SAVOIE;0730855H;COLLEGE BISSY;73065;CHAMBERY;public;115.9
2021-2022;GRENOBLE;073;SAVOIE;0730903K;COLLEGE MAURIENNE;73248;SAINT JEAN DE MAURIENNE;public;102.9
2021-2022;GRENOBLE;073;SAVOIE;0731069R;COLLEGE PIERRE GRANGE;73011;ALBERTVILLE;public;96.1
2021-2022;GRENOBLE;073;SAVOIE;0731114P;COLLEGE DU VAL GELON;73215;VALGELON LA ROCHETTE;public;113.8
2021-2022;GRENOBLE;073;SAVOIE;0731272L;COLLEGE PRIVE JEANNE D ARC;73011;ALBERTVILLE;privé sous contrat;102.8
2021-2022;GRENOBLE;073;SAVOIE;0731372V;COLLEGE PRIVE LA RIBAMBELLE;73164;MONTCEL;privé sous contrat;
2021-2022;GRENOBLE;074;HAUTE SAVOIE;0740020V;COLLEGE DU BAS CHABLAIS;74105;DOUVAINE;public;109.3
2021-2022;GRENOBLE;074;HAUTE SAVOIE;0740021W;COLLEGE LES RIVES DU LEMAN;74119;EVIAN LES BAINS;public;108.6
2021-2022;GRENOBLE;074;HAUTE SAVOIE;0740023Y;COLLEGE JEAN LACHENAL;74123;FAVERGES SEYTHENEX;public;107.4
2021-2022;GRENOBLE;074;HAUTE SAVOIE;0740039R;COLLEGE DU VERNEY;74256;SALLANCHES;public;102.8
2021-2022;GRENOBLE;074;HAUTE SAVOIE;0740041T;COLLEGE DU MONT DES PRINCES;74269;SEYSSEL;public;105.9
2021-2022;GRENOBLE;074;HAUTE SAVOIE;0740043V;COLLEGE JACQUES BREL;74276;TANINGES;public;121.7
2021-2022;GRENOBLE;074;HAUTE SAVOIE;0740065U;COLLEGE LES BALMETTES;74010;ANNECY;public;113.5
2021-2022;GRENOBLE;074;HAUTE SAVOIE;0740263J;COLLEGE DE VARENS;74208;PASSY;public;108.0
2021-2022;GRENOBLE;074;HAUTE SAVOIE;0741117M;COLLEGE LE SEMNOZ;74010;ANNECY;public;103.4
2021-2022;GRENOBLE;074;HAUTE SAVOIE;0741419R;COLLEGE JEAN JACQUES ROUSSEAU;74243;SAINT JULIEN EN GENEVOIS;public;105.4
