code_uic;libelle;fret;voyageurs;code_ligne;rg_troncon;pk;commune;departemen;idreseau;idgaia;x_l93;y_l93;x_wgs84;y_wgs84;c_geo;geo_point_2d;geo_shape
87713099;Thenissey;O;O;830000;1;271+171;THENISSEY;COTE-D'OR;6962;c0d6223c-f312-11e3-90ff-015864e0362d;822181.739699997;6711727.369600002;4.622913908240606;47.49460857303555;47.49460857303555,4.622913908240606;47.49460857206671,4.622913908240606;"{""coordinates"": [4.622913908240606, 47.49460857206671], ""type"": ""Point""}"
87611327;Varilhes;N;O;672000;1;073+492;VARILHES;ARIEGE;7106;e1cd837e-19bf-11e5-a6ff-01fc64e0362d;588146.9166999981;6216770.109900001;1.628432371769582;43.04150500836928;43.04150500836928,1.6284323717695819;43.041505007403565,1.6284323717695808;"{""coordinates"": [1.628432371769581, 43.041505007403565], ""type"": ""Point""}"
87726000;St-Étienne-Châteaucreux;O;O;750000;1;502+145;SAINT-ETIENNE;LOIRE;6441;d9729596-6667-11e3-89ff-01f464e0362d;809405.5722000003;6483650.4454;4.399559786053118;45.44356445940451;45.44356445940451,4.399559786053118;45.443564458443085,4.399559786053118;"{""coordinates"": [4.399559786053118, 45.443564458443085], ""type"": ""Point""}"
87723528;Miribel;O;O;890000;1;016+616;MIRIBEL;AIN;5530;e1374f6a-19bf-11e5-a6ff-01fc64e0362d;851681.0617000014;6526563.140299998;4.953756089762523;45.82181668995889;45.82181668995889,4.953756089762523;45.82181668899881,4.953756089762524;"{""coordinates"": [4.953756089762524, 45.82181668899881], ""type"": ""Point""}"
87276881;Attichy;O;N;317000;1;079+695;COULOISY;OISE;2965;297c5ce4-dfbc-11e3-a2ff-01a464e0362d;703256.936800003;6922350.758699998;3.044856797075439;49.4006331415976;49.4006331415976,3.044856797075439;49.40063314064635,3.0448567970754388;"{""coordinates"": [3.044856797075439, 49.40063314064635], ""type"": ""Point""}"
87684217;Souppes-Château-Landon;O;O;750000;1;096+848;SOUPPES-SUR-LOING;SEINE-ET-MARNE;6884;e00b7e9e-19bf-11e5-82ff-01fc64e0362d;680305.3040999994;6786858.263;2.735014280352225;48.18178496677811;48.18178496677811,2.7350142803522246;48.181784965815275,2.7350142803522233;"{""coordinates"": [2.735014280352223, 48.181784965815275], ""type"": ""Point""}"
87784736;Nyers;N;O;669000;1;011+613;NYER;PYRENEES-ORIENTALES;9562;e190a0c8-19bf-11e5-a6ff-01fc64e0362d;639377.8489999995;6160490.633400001;2.263025997094444;42.54164503823846;42.54164503823846,2.2630259970944437;42.54164503727287,2.263025997094443;"{""coordinates"": [2.263025997094443, 42.54164503727287], ""type"": ""Point""}"
87182352;Turckheim;O;O;119000;1;005+871;TURCKHEIM;HAUT-RHIN;7050;c0bac262-f312-11e3-90ff-015864e0362d;1018488.7994000018;6784768.899700001;7.279459288051582;48.0856031762113;48.0856031762113,7.279459288051582;48.0856031752476,7.2794592880515845;"{""coordinates"": [7.279459288051584, 48.0856031752476], ""type"": ""Point""}"
87781856;Sallèles-d'Aude;O;N;734000;1;417+651;SALLÈLES-D'AUDE;AUDE;6735;d9bf8488-6667-11e3-89ff-01f464e0362d;695625.4496000037;6240357.866999999;2.946155642460429;43.26239184401905;43.26239184401905,2.9461556424604294;43.262391843053386,2.946155642460429;"{""coordinates"": [2.946155642460429, 43.262391843053386], ""type"": ""Point""}"
87386011;La Folie-Nanterre;O;N;967300;1;010+358;NANTERRE;HAUTS-DE-SEINE;4667;dffba634-19bf-11e5-82ff-01fc64e0362d;642919.3202999979;6866810.838500001;2.221413022163876;48.89876955406198;48.89876955406198,2.2214130221638757;48.89876955310581,2.221413022163874;"{""coordinates"": [2.221413022163874, 48.89876955310581], ""type"": ""Point""}"
87141291;Neufchâteau;O;O;026000;1;048+782;NEUFCHÂTEAU;VOSGES;5759;2932d872-dfbc-11e3-a2ff-01a464e0362d;899228.2745999992;6809830.1483;5.690054119401399;48.35823429538989;48.35823429538989,5.690054119401399;48.35823429442865,5.6900541194014;"{""coordinates"": [5.6900541194014, 48.35823429442865], ""type"": ""Point""}"
87582684;Cadaujac;N;O;640000;1;008+487;CADAUJAC;GIRONDE;3448;e1c839e0-19bf-11e5-a6ff-01fc64e0362d;420073.2644999996;6412144.2326;-0.537923689084897;44.75198423836627;44.75198423836627,-0.5379236890848973;44.75198423740278,-0.5379236890848995;"{""coordinates"": [-0.5379236890849, 44.75198423740278], ""type"": ""Point""}"
87118752;Brienne-le-Château;O;N;015000;1;208+110;BRIENNE-LE-CHÂTEAU;AUBE;3399;2990967c-dfbc-11e3-a2ff-01a464e0362d;813420.7368000001;6811739.867899999;4.532349899013344;48.39604854521854;48.39604854521854,4.532349899013344;48.39604854425767,4.532349899013344;"{""coordinates"": [4.532349899013344, 48.39604854425767], ""type"": ""Point""}"
87473041;Le Légué;O;N;445000;1;480+654;SAINT-BRIEUC;COTES-D'ARMOR;8905;d9915ec0-6667-11e3-89ff-01f464e0362d;277849.54150000215;6840520.250999998;-2.722294539720689;48.52719430059502;48.52719430059502,-2.722294539720689;48.52719429963534,-2.7222945397206924;"{""coordinates"": [-2.722294539720692, 48.52719429963534], ""type"": ""Point""}"
87672600;La Croix-du-Prince;N;O;664000;1;216+985;JURANCON;PYRENEES-ATLANTIQUES;3889;d9da0d2e-6667-11e3-89ff-01f464e0362d;425671.1352000013;6248830.126200002;-0.378991277654811;43.28580945036737;43.28580945036737,-0.3789912776548105;43.285809449401704,-0.3789912776548128;"{""coordinates"": [-0.378991277654813, 43.285809449401704], ""type"": ""Point""}"
87444588;Le Merlerault;N;O;395000;1;167+619;LE MERLERAULT;ORNE;4965;d9883b88-6667-11e3-89ff-01f464e0362d;500116.62319999933;6848147.357500002;0.283314238294342;48.702520171465096;48.702520171465096,0.28331423829434216;48.702520170507064,0.28331423829433927;"{""coordinates"": [0.283314238294339, 48.702520170507064], ""type"": ""Point""}"
87111278;Porte-de-Clichy;N;O;962000;1;009+275;PARIS;PARIS;6131;e0330cf4-19bf-11e5-82ff-01fc64e0362d;649765.5574999973;6866218.953400001;2.314861520239935;48.89401765628809;48.89401765628809,2.3148615202399347;48.89401765533189,2.314861520239934;"{""coordinates"": [2.314861520239934, 48.89401765533189], ""type"": ""Point""}"
87172387;Blagny;O;N;204000;2;182+305;BLAGNY;ARDENNES;8350;e54fdcde-6667-11e3-a7ff-01f464e0362d;858257.0238000005;6948935.680500001;5.189218780985274;49.61985028140475;49.61985028140475,5.189218780985274;49.61985028045571,5.189218780985274;"{""coordinates"": [5.189218780985274, 49.61985028045571], ""type"": ""Point""}"
87141051;Fontenoy-sur-Moselle;N;O;070000;1;328+138;FONTENOY-SUR-MOSELLE;MEURTHE-ET-MOSELLE;4194;29e26c30-dfbc-11e3-a2ff-01a464e0362d;919297.9126000032;6849949.8774;5.981240576927045;48.71242321001076;48.71242321001076,5.9812405769270445;48.71242320905282,5.981240576927045;"{""coordinates"": [5.981240576927045, 48.71242320905282], ""type"": ""Point""}"
87574400;Fossé-Marolles;O;N;559000;1;060+346;MAROLLES;LOIR-ET-CHER;4205;e542f4bc-6667-11e3-a7ff-01f464e0362d;571810.4042000026;6727793.0370000005;1.292695956899221;47.63804811648232;47.63804811648232,1.2926959568992205;47.63804811551471,1.292695956899219;"{""coordinates"": [1.292695956899219, 47.63804811551471], ""type"": ""Point""}"
87396408;Sablé-sur-Sarthe;O;O;450000;1;258+933;SABLE-SUR-SARTHE;SARTHE;6345;c14727b2-f312-11e3-90ff-015864e0362d;450081.2529999986;6754346.703299999;-0.342065559620856;47.84190816391401;47.84190816391401,-0.34206555962085644;47.84190816294816,-0.3420655596208596;"{""coordinates"": [-0.34206555962086, 47.84190816294816], ""type"": ""Point""}"
87723478;La Tour-du-Pin;N;O;905000;1;056+696;LA TOUR-DU-PIN;ISERE;4776;29e9bc72-dfbc-11e3-a2ff-01a464e0362d;891133.5340000018;6498571.510200001;5.450451660635005;45.55994702648007;45.55994702648007,5.450451660635005;45.55994702551903,5.450451660635005;"{""coordinates"": [5.450451660635005, 45.55994702551903], ""type"": ""Point""}"
87731885;Alleyras;N;O;790000;1;554+330;ALLEYRAS;HAUTE-LOIRE;2850;d94c68c2-6667-11e3-89ff-01f464e0362d;753132.9452999979;6424626.932599999;3.67331356088539;44.91879988332404;44.91879988332404,3.67331356088539;44.91879988236098,3.673313560885391;"{""coordinates"": [3.673313560885391, 44.91879988236098], ""type"": ""Point""}"
87393280;Les Essarts-le-Roi;N;O;420000;1;037+679;LES ESSARTS-LE-ROI;YVELINES;5071;c03ba09a-f312-11e3-90ff-015864e0362d;618352.8354000002;6847437.685600001;1.890075166617603;48.72190567336512;48.72190567336512,1.8900751666176032;48.72190567240729,1.8900751666176014;"{""coordinates"": [1.890075166617601, 48.72190567240729], ""type"": ""Point""}"
87718114;Torpes-Boussières;N;O;871000;1;008+732;TORPES;DOUBS;7000;d9d3b284-6667-11e3-89ff-01f464e0362d;918788.7873999998;6677715.201900002;5.888707377212621;47.16369412388347;47.16369412388347,5.888707377212621;47.163694122929705,5.888707377212621;"{""coordinates"": [5.888707377212621, 47.163694122929705], ""type"": ""Point""}"
87594564;Les Quatre-Routes;N;O;718000;1;168+909;LES QUATRE-ROUTES-DU-LOT;LOT;5113;dff145d8-19bf-11e5-82ff-01fc64e0362d;593128.4996000007;6434077.669799998;1.643741723887314;44.99766668078274;44.99766668078274,1.643741723887314;44.99766667981991,1.6437417238873129;"{""coordinates"": [1.643741723887313, 44.99766667981991], ""type"": ""Point""}"
87696138;Myennes;O;N;750000;1;191+002;MYENNES;NIEVRE;5727;c0b18e52-f312-11e3-90ff-015864e0362d;694825.1696000025;6705551.0885999985;2.93132553153053;47.45029414690045;47.45029414690045,2.93132553153053;47.450294145931224,2.931325531530529;"{""coordinates"": [2.931325531530529, 47.450294145931224], ""type"": ""Point""}"
87725507;Gergy;O;N;867000;1;092+759;GERGY;SAONE-ET-LOIRE;9308;d9d91ef8-6667-11e3-89ff-01f464e0362d;847719.614699997;6643686.083000001;4.939804112771591;46.87701744681137;46.87701744681137,4.939804112771591;46.877017445856076,4.939804112771592;"{""coordinates"": [4.939804112771592, 46.877017445856076], ""type"": ""Point""}"
87571554;St-Paterne;N;O;561000;1;272+014;SAINT-PATERNE-RACAN;INDRE-ET-LOIRE;6620;d9bbdb38-6667-11e3-89ff-01f464e0362d;510563.35809999704;6725666.435800001;0.478341244635406;47.60415206613253;47.60415206613253,0.47834124463540606;47.6041520651646,0.47834124463540356;"{""coordinates"": [0.478341244635404, 47.6041520651646], ""type"": ""Point""}"
87765503;Cavaillon;O;O;925000;1;032+888;CAVAILLON;VAUCLUSE;9450;e15a5994-19bf-11e5-a6ff-01fc64e0362d;864400.682599999;6306080.1655;5.044022155749948;43.83458136279735;43.83458136279735,5.044022155749948;43.83458136183215,5.044022155749949;"{""coordinates"": [5.044022155749949, 43.83458136183215], ""type"": ""Point""}"
87484204;Chalonnes;N;O;523000;1;005+631;CHALONNES-SUR-LOIRE;MAINE-ET-LOIRE;3562;e03cf138-19bf-11e5-82ff-01fc64e0362d;417433.14869999886;6700306.1686;-0.743796705302478;47.34278743126005;47.34278743126005,-0.7437967053024781;47.34278743028993,-0.7437967053024811;"{""coordinates"": [-0.743796705302481, 47.34278743028993], ""type"": ""Point""}"
87481069;La Basse-Indre-St-Herblain;O;O;515000;1;440+291;SAINT-HERBLAIN;LOIRE-ATLANTIQUE;3101;d9d892b2-6667-11e3-89ff-01f464e0362d;347428.3726999983;6688617.641600002;-1.660234706510865;47.20418674117419;47.20418674117419,-1.660234706510865;47.204186740202914,-1.6602347065108685;"{""coordinates"": [-1.660234706510868, 47.204186740202914], ""type"": ""Point""}"
87116574;Chézy-sur-Marne;N;O;070000;1;088+065;CHÉZY-SUR-MARNE;AISNE;3706;e166f170-19bf-11e5-a6ff-01fc64e0362d;726689.2862000018;6876951.4703;3.364692973125201;48.99193535604067;48.99193535604067,3.3646929731252007;48.99193535508542,3.3646929731251998;"{""coordinates"": [3.3646929731252, 48.99193535508542], ""type"": ""Point""}"
87713321;Collonges;N;O;850000;1;336+906;COLLONGES-LÈS-PREMIÈRES;COTE-D'OR;3769;d9b06b12-6667-11e3-89ff-01f464e0362d;871460.5830999985;6682529.532900002;5.266038309599982;47.22091902769564;47.22091902769564,5.266038309599982;47.220919026724516,5.266038309599983;"{""coordinates"": [5.266038309599983, 47.220919026724516], ""type"": ""Point""}"
87481564;La Chapelle-Centre;O;O;519000;1;439+580;CHAPELLE-SUR-ERDRE (LA );LOIRE-ATLANTIQUE;4625;a2fe23e4-9248-11e3-a2ff-010c64e0362d;356508.0358000025;6698504.863299999;-1.548008411184202;47.29780936176806;47.29780936176806,-1.548008411184202;47.29780936079757,-1.548008411184205;"{""coordinates"": [-1.548008411184205, 47.29780936079757], ""type"": ""Point""}"
87144626;Raon-l'Étape;O;O;067000;1;418+729;RAON-L'ÉTAPE;VOSGES;6205;e1445f84-19bf-11e5-a6ff-01fc64e0362d;983859.4497999996;6818391.1292;6.836859952448485;48.40373133965493;48.40373133965493,6.836859952448485;48.40373133869413,6.836859952448486;"{""coordinates"": [6.836859952448486, 48.40373133869413], ""type"": ""Point""}"
87691394;La Marche;N;O;750000;1;231+731;LA MARCHE;NIEVRE;4701;c1067856-f312-11e3-90ff-015864e0362d;702995.4584999979;6671055.838100001;3.039523193719547;47.13976742721954;47.13976742721954,3.0395231937195466;47.13976742626563,3.039523193719546;"{""coordinates"": [3.039523193719546, 47.13976742626563], ""type"": ""Point""}"
87287102;Lezennes;N;O;269000;1;002+932;LILLE;NORD;5149;2970029c-dfbc-11e3-a2ff-01a464e0362d;707065.737999998;7058175.585900001;3.099675595055702;50.62054878580979;50.62054878580979,3.0996755950557016;50.620548784871225,3.0996755950557007;"{""coordinates"": [3.099675595055701, 50.620548784871225], ""type"": ""Point""}"
87182584;Willer-sur-Thur;N;O;130000;1;019+575;WILLER-SUR-THUR;HAUT-RHIN;7356;d98ee7d0-6667-11e3-89ff-01f464e0362d;1004235.3056000024;6757002.511999998;7.069077935970574;47.84285171581116;47.84285171581116,7.069077935970574;47.842851714845324,7.069077935970575;"{""coordinates"": [7.069077935970575, 47.842851714845324], ""type"": ""Point""}"
87111864;Balsièges-Bourg;N;O;723000;1;637+413;BALSIÈGES;LOZERE;80677;d9ac9fc2-6667-11e3-89ff-01f464e0362d;736312.3871000037;6375995.147599999;3.456601695538955;44.48206935118344;44.48206935118344,3.456601695538955;44.48206935021931,3.4566016955389545;"{""coordinates"": [3.456601695538954, 44.48206935021931], ""type"": ""Point""}"
87571638;Azay-le-Rideau;N;O;525000;1;224+581;AZAY-LE-RIDEAU;INDRE-ET-LOIRE;3046;c0d534de-f312-11e3-90ff-015864e0362d;506983.83900000155;6688117.986099999;0.446881290568988;47.26528551119567;47.26528551119567,0.4468812905689877;47.26528551022489,0.44688129056898557;"{""coordinates"": [0.446881290568986, 47.26528551022489], ""type"": ""Point""}"
87286245;Quesnoy-sur-Deûle;N;O;296000;1;013+750;QUESNOY-SUR-DEÛLE;NORD;6184;d9c31f16-6667-11e3-89ff-01f464e0362d;699664.4804000035;7067935.093699999;2.995258592137319;50.70816916894114;50.70816916894114,2.9952585921373194;50.708169168003515,2.9952585921373185;"{""coordinates"": [2.995258592137318, 50.708169168003515], ""type"": ""Point""}"
87191338;Metzervisse;N;O;177000;1;011+756;METZERVISSE;MOSELLE;5486;c095bae4-f312-11e3-90ff-015864e0362d;938734.934100002;6918124.453000002;6.283707555699446;49.31802563972744;49.31802563972744,6.283707555699446;49.31802563877535,6.283707555699447;"{""coordinates"": [6.283707555699447, 49.31802563877535], ""type"": ""Point""}"
87694851;St-Agnan;N;O;770000;1;046+647;SAINT-AGNAN;SAONE-ET-LOIRE;6353;d9ae1268-6667-11e3-89ff-01f464e0362d;767423.0344000012;6600537.5284;3.879207864973599;46.50146020099201;46.50146020099201,3.879207864973599;46.50146020003486,3.8792078649736;"{""coordinates"": [3.8792078649736, 46.50146020003486], ""type"": ""Point""}"
87608802;Créteil-Pompadour;N;O;830000;1;009+708;CRETEIL;VAL-DE-MARNE;156337;57f95dfe-dfbc-11e3-89ff-01a464e0362d;658514.1450999975;6852497.233399998;2.435515276534495;48.771239125875155;48.771239125875155,2.4355152765344954;48.77123912491778,2.4355152765344945;"{""coordinates"": [2.435515276534495, 48.77123912491778], ""type"": ""Point""}"
87144063;Vincey;O;O;042000;1;030+162;PORTIEUX;VOSGES;7292;d9aefc48-6667-11e3-89ff-01f464e0362d;947093.1031000018;6809995.3726;6.335742699948293;48.34329216369199;48.34329216369199,6.335742699948293;48.34329216273063,6.335742699948294;"{""coordinates"": [6.335742699948294, 48.34329216273063], ""type"": ""Point""}"
87271148;Épinay-sur-Seine;N;O;962000;1;016+667;EPINAY-SUR-SEINE;SEINE-SAINT-DENIS;72463;e14e632e-19bf-11e5-a6ff-01fc64e0362d;648908.3942999989;6872903.217099998;2.302366002235401;48.95405714495835;48.95405714495835,2.3023660022354013;48.954057144002725,2.3023660022354004;"{""coordinates"": [2.3023660022354, 48.954057144002725], ""type"": ""Point""}"
87313114;Hangest;N;O;311000;1;151+670;HANGEST-SUR-SOMME;SOMME;4405;e043e464-19bf-11e5-82ff-01fc64e0362d;632992.8938999996;6987462.1129;2.066573743880107;49.982134910093876;49.982134910093876,2.0665737438801073;49.98213490914854,2.0665737438801055;"{""coordinates"": [2.066573743880106, 49.98213490914854], ""type"": ""Point""}"
87396002;Le Mans;O;O;450000;1;210+980;MANS (LE );SARTHE;4956;2949d29e-dfbc-11e3-a2ff-01a464e0362d;490734.2748999968;6769782.903499998;0.19373767827699;47.99496278334028;47.99496278334028,0.19373767827698987;47.99496278237577,0.19373767827698704;"{""coordinates"": [0.193737678276987, 47.99496278237577], ""type"": ""Point""}"
87611673;Grisolles;O;O;640000;1;229+518;GRISOLLES;TARN-ET-GARONNE;4373;d9d5d1e2-6667-11e3-89ff-01f464e0362d;563414.9116000012;6304622.106800001;1.302086225353943;43.827394407591115;43.827394407591115,1.3020862253539431;43.827394406625906,1.3020862253539416;"{""coordinates"": [1.302086225353942, 43.827394406625906], ""type"": ""Point""}"
87726331;Rive-de-Gier;N;O;750000;1;523+097;RIVE-DE-GIER;LOIRE;6260;d997112c-6667-11e3-89ff-01f464e0362d;825404.7136999965;6492934.938700002;4.606590608322465;45.52441080442122;45.52441080442122,4.606590608322465;45.52441080346006,4.606590608322467;"{""coordinates"": [4.606590608322467, 45.52441080346006], ""type"": ""Point""}"
87278259;Mérignac-Arlac;N;O;586000;1;007+552;MERIGNAC;GIRONDE;128093;e1b43170-19bf-11e5-a6ff-01fc64e0362d;413471.45390000194;6420759.1866;-0.626243316829926;44.826770832877074;44.826770832877074,-0.6262433168299258;44.82677083191378,-0.6262433168299281;"{""coordinates"": [-0.626243316829928, 44.82677083191378], ""type"": ""Point""}"
87611962;Fenouillet-St-Alban;N;O;640000;1;247+240;FENOUILLET;HAUTE-GARONNE;4137;d97907e8-6667-11e3-89ff-01f464e0362d;571122.7775000036;6288468.361000001;1.401940561389737;43.683512927187195;43.683512927187195,1.401940561389737;43.683512926221844,1.4019405613897358;"{""coordinates"": [1.401940561389736, 43.683512926221844], ""type"": ""Point""}"
87276626;Vaucelles;N;O;328000;1;019+850;TAVERNY;VAL-D'OISE;7109;d9b54d04-6667-11e3-89ff-01f464e0362d;643666.9518999979;6880462.581999999;2.229793890295861;49.02159087977371;49.02159087977371,2.2297938902958614;49.021590878818756,2.22979389029586;"{""coordinates"": [2.22979389029586, 49.021590878818756], ""type"": ""Point""}"
87381129;Clichy-Levallois;N;O;334900;1;003+203;LEVALLOIS-PERRET;HAUTS-DE-SEINE;3752;c0e17f3c-f312-11e3-90ff-015864e0362d;648498.6318999976;6866633.854699999;2.297532711152023;48.89764856764411;48.89764856764411,2.2975327111520225;48.89764856668794,2.2975327111520216;"{""coordinates"": [2.297532711152022, 48.89764856668794], ""type"": ""Point""}"
87381129;Clichy-Levallois;N;O;340000;1;003+203;CLICHY;HAUTS-DE-SEINE;3752;c0e17f3c-f312-11e3-90ff-015864e0362d;648491.9082999974;6866667.890999999;2.297436877070022;48.89795410171604;48.89795410171604,2.2974368770700218;48.897954100759875,2.297436877070021;"{""coordinates"": [2.297436877070021, 48.897954100759875], ""type"": ""Point""}"
87317230;Auchy-lès-Hesdin;N;O;308000;1;096+736;LE PARCQ;PAS-DE-CALAIS;2983;d9a08e58-6667-11e3-89ff-01f464e0362d;635179.0539999977;7033131.8334;2.089690868436807;50.39244422062563;50.39244422062563,2.0896908684368074;50.3924442196846,2.089690868436806;"{""coordinates"": [2.089690868436806, 50.3924442196846], ""type"": ""Point""}"
87116699;Oulchy-Breny;O;O;072000;1;098+014;BRENY;AISNE;5891;d996c3ae-6667-11e3-89ff-01f464e0362d;725701.8999999985;6898700.164299998;3.352527882683758;49.1875213601501;49.1875213601501,3.3525278826837575;49.18752135919674,3.352527882683757;"{""coordinates"": [3.352527882683757, 49.18752135919674], ""type"": ""Point""}"
